cancer_type	protein	Database_ID	adj_p	change
brca	AARD	ENSP00000367528.3	0.5345104180816667	-0.21324322893653502
brca	ADCK5	ENSP00000310547.6	0.24277389697939425	0.11128104488567558
brca	ADHFE1	ENSP00000379865.3	0.20031012448294477	
brca	AGO2	ENSP00000220592.5	9.64751172072954e-05	0.24109123516357683
brca	ANKRD46	ENSP00000335287.3	0.2721848111464214	0.20550538631898485
brca	ARFGEF1	ENSP00000262215.3	9.401769306853886e-06	0.4629196581566799
brca	ARHGAP39	ENSP00000276826.5	0.0548015728971124	
brca	ARMC1	ENSP00000276569.3	1.2107752199964341e-05	0.2824415463352555
brca	ASAP1	ENSP00000429900.1	0.009952947800480137	
brca	ATAD2	ENSP00000287394.5	1.0776100628859033e-09	0.7989348518650418
brca	ATP6V0D2	ENSP00000285393.3	0.5941353843615369	
brca	ATP6V1C1	ENSP00000379203.3	0.00015756019062647598	0.2505477306163614
brca	ATP6V1H	ENSP00000352522.2	0.4922459408255471	0.04793047159222046
brca	BHLHE22	ENSP00000318799.1	0.8279838959215118	0.38926321949250686
brca	BOP1	ENSP00000455106.1	9.88766910858065e-05	0.32161017848386597
brca	C8orf33	ENSP00000330361.6	5.632266120722338e-05	0.5133923450161859
brca	C8orf37	ENSP00000286688.5	0.39886187053507466	0.10349682632700741
brca	C8orf76	ENSP00000276704.4	0.37434143591959157	
brca	C8orf82	ENSP00000436621.1	0.0004452830932589048	0.3737473637516053
brca	CA13	ENSP00000318912.3	0.5921664631834157	0.09758405225471506
brca	CA3	ENSP00000285381.2	0.8355302370558831	0.06075665997182955
brca	CA8	ENSP00000314407.4	0.8648767012555969	-0.04073609305636744
brca	CALB1	ENSP00000265431.3	0.30578064548568734	0.8848098139416138
brca	CCN3	ENSP00000259526.3	0.7070169844746491	0.09093500807190849
brca	CCN4	ENSP00000250160.5	0.1690980166540821	
brca	CCNE2	ENSP00000309181.4	0.12142173843674241	0.3872229776551726
brca	CHCHD7	ENSP00000306425.3	0.00058902903477544	0.3884668646222006
brca	CHD7	ENSP00000392028.1	9.972546044870667e-05	0.4888595708833481
brca	CHMP4C	ENSP00000297265.4	0.071399595563136	0.2627193910408701
brca	CHRAC1	ENSP00000220913.5	9.401769306853886e-06	0.4972049783087642
brca	CNGB3	ENSP00000316605.5	0.17452824843651824	-0.2868277616877217
brca	COL22A1	ENSP00000303153.6	0.9676663484491665	
brca	COLEC10	ENSP00000332723.2	0.9736951636863133	0.015690499827877152
brca	COMMD5	ENSP00000304544.3	0.6902044494188363	0.02473905954728206
brca	COPS5	ENSP00000350512.4	0.4148966913851229	-0.04338519454633785
brca	COX6C	ENSP00000297564.2	0.08502367705984058	0.24406103682049768
brca	CPNE3	ENSP00000477590.1	0.0002791230250692089	0.2584840312082896
brca	CPQ	ENSP00000220763.5	0.7917300002068752	0.04890567270047699
brca	CPSF1	ENSP00000478145.1	0.0003059752692601168	0.18046109983130912
brca	CRH	ENSP00000276571.3	0.2565333440801032	0.9155013110943713
brca	CRISPLD1	ENSP00000262207.4	0.03343059466138763	0.45043439403283403
brca	CSPP1	ENSP00000262210.5	0.09041480058491759	0.2107532193172128
brca	CTHRC1	ENSP00000330523.5	0.839860396953088	-0.045132666682054845
brca	CYC1	ENSP00000317159.4	1.2308179303149209e-06	0.4267010814861709
brca	CYHR1	ENSP00000433769.1	5.4097599593385705e-06	0.35970079588998377
brca	CYP7B1	ENSP00000310721.3	0.20658489060592122	-0.17479198579242028
brca	DCAF13	ENSP00000297579.5	1.0844113875222269e-05	0.3356706324082329
brca	DECR1	ENSP00000220764.2	9.347340197256795e-05	0.3669550312194241
brca	DENND3	ENSP00000428714.1	0.2747816392958467	0.10268616182082604
brca	DEPTOR	ENSP00000286234.5	0.6712752602928693	-0.06300664871970357
brca	DERL1	ENSP00000259512.3	0.24277389697939425	0.2019727904065819
brca	DGAT1	ENSP00000482264.1	0.612621233137849	0.10489883106867612
brca	DPY19L4	ENSP00000389630.2	0.8774586581536131	0.05560450660689881
brca	DSCC1	ENSP00000322180.4	2.207231905800602e-06	0.5836280590264369
brca	E2F5	ENSP00000398124.2	0.00317687919022394	0.5368721422487084
brca	EBAG9	ENSP00000337675.5	0.06610910096251435	0.22297474274397355
brca	EFR3A	ENSP00000254624.5	0.7014153173444623	-0.0367575645947756
brca	EIF3E	ENSP00000220849.5	0.39886187053507466	0.049157556591736866
brca	EIF3H	ENSP00000276682.4	0.0541642957843514	0.07355581532021027
brca	ELOC	ENSP00000284811.8	0.0004564352410186424	0.23415880733716915
brca	EMC2	ENSP00000220853.3	0.12290357443230525	0.10594134685535855
brca	ENY2	ENSP00000429713.1	3.9470236731208184e-05	0.29309837391325294
brca	EPPK1	ENSP00000484472.1	0.6174192807006733	-0.11283101985204028
brca	EXOSC4	ENSP00000315476.4	0.0007893689828032251	0.1558844955535938
brca	EXT1	ENSP00000367446.3	0.6024988535926004	0.06789852242440547
brca	FABP4	ENSP00000256104.4	0.583628190131619	-0.179183253230282
brca	FABP5	ENSP00000297258.6	0.1300959645470862	0.2501872040795942
brca	FABP9	ENSP00000368362.2	0.9492958695926125	0.03694233984807349
brca	FAM110B	ENSP00000355204.3	0.2721848111464214	0.19806889559494265
