	event	proportion
11LU013	True	0.9628492530706675
11LU016	False	0.0
11LU022	False	0.449205917485999
11LU035	False	0.0
C3L-00001	False	0.6087963716767404
C3L-00009	False	0.0
C3L-00080	True	1.0
C3L-00083	False	0.0
C3L-00093	False	0.0
C3L-00094	False	0.0
C3L-00095	False	0.29873812024645846
C3L-00140	False	0.0
C3L-00144	False	0.03389164305645258
C3L-00263	False	0.0
C3L-00279	False	0.0
C3L-00368	False	0.0
C3L-00412	False	0.0
C3L-00422	False	0.0
C3L-00510	False	0.0
C3L-00604	False	0.39951138222584304
C3L-00893	True	0.9584417236460752
C3L-00913	False	0.0
C3L-00973	False	0.0
C3L-01330	False	0.5460489004733967
C3L-01632	False	0.0
C3L-01682	False	0.0
C3L-01683	False	0.0
C3L-01862	False	0.0
C3L-01889	False	0.0
C3L-01924	False	0.7567244671733383
C3L-02219	False	0.0
C3L-02345	False	0.08459189258198997
C3L-02348	False	0.0
C3L-02350	False	0.0
C3L-02365	True	1.0
C3L-02508	False	0.0
C3L-02549	False	0.0
C3N-00167	False	0.0
C3N-00169	False	0.0
C3N-00175	False	0.7475945030992844
C3N-00180	False	0.0
C3N-00199	False	0.0
C3N-00203	False	0.0
C3N-00217	True	1.0
C3N-00223	False	0.4874424393311034
C3N-00293	False	0.0
C3N-00294	False	0.0
C3N-00433	False	0.0
C3N-00545	False	0.0
C3N-00546	True	0.9998684082484455
C3N-00547	True	0.985063541946078
C3N-00549	True	1.0
C3N-00550	False	0.0
C3N-00551	True	0.9972756186694701
C3N-00552	False	0.0
C3N-00556	True	0.8204948402658179
C3N-00559	True	0.9270996628334665
C3N-00560	True	0.9998684082484455
C3N-00572	False	0.0
C3N-00574	True	0.9998684082484455
C3N-00578	False	0.0
C3N-00579	False	0.6224567519197162
C3N-00580	True	1.0
C3N-00704	True	1.0
C3N-00737	False	0.0
C3N-00738	False	0.0
C3N-00959	False	0.0
C3N-01016	False	0.7694778746197477
C3N-01021	True	1.0
C3N-01023	False	0.0
C3N-01024	False	0.34408796733855873
C3N-01030	True	1.0
C3N-01071	False	0.23364963750157777
C3N-01072	False	0.5561480114284673
C3N-01074	True	1.0
C3N-01405	True	0.9553718742550904
C3N-01410	True	0.8463518887339956
C3N-01413	False	0.0
C3N-01414	True	1.0
C3N-01415	True	1.0
C3N-01416	False	0.0
C3N-01488	False	0.0
C3N-01489	False	0.23455937429678872
C3N-01799	False	0.12295873537467447
C3N-01823	False	0.0
C3N-01842	False	0.0
C3N-02000	True	1.0
C3N-02002	True	1.0
C3N-02003	False	0.0
C3N-02067	True	1.0
C3N-02087	False	0.0
C3N-02089	True	1.0
C3N-02145	False	0.0
C3N-02149	False	0.0
C3N-02155	False	0.0
C3N-02158	False	0.0
C3N-02379	False	0.4272864551326613
C3N-02380	False	0.0
C3N-02421	False	0.5704686378763697
C3N-02422	False	0.0
C3N-02423	False	0.0
C3N-02424	False	0.42386093947932685
C3N-02433	False	0.0
C3N-02529	True	0.9998684082484455
C3N-02572	False	0.0
C3N-02582	False	0.7422913110334982
C3N-02586	True	0.9972756186694701
C3N-02587	False	0.0
C3N-02588	False	0.0
C3N-02729	True	0.8402095848038785
