Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	colon_diff	hnscc_diff	lscc_diff	luad_diff	ovarian_diff
AAR2	NP_001258803.1	NP_001258803.1	NP_001258803.1	NP_001258803	0.8886310933485949	0.3255005648153002	0.9720622689083532	0.365709752444318	0.946252805172326	0.9503282231260832	0.13811260822510818	0.1193174541947927	0.00819001208226311	0.1743233793103449	0.02409683441558444	0.06343005612317068
ABCE1	NP_001035809.1	NP_001035809.1	NP_001035809.1	NP_001035809	0.9246526560337638	0.9873703358471859	0.584665428996679	0.059979128268769076	0.9941438271627312	0.8211325550885229	0.06897781385281386	0.003830713596914115	0.06850738851267835	0.311653379310345	-0.0010899350649351547	-0.0641979653786586
ABCF3	NP_060828.2	NP_060828.2|NP_001338227.1|NP_001338229.1|NP_001338228.1	NP_060828.2|NP_001338227.1|NP_001338229.1|NP_001338228.1	NP_060828	0.9246526560337638	0.9826607261038198	0.2820198356622592	0.0029565725939670676	0.9809032902844813	0.9790207050541085	0.10799393939393938	0.0036089199614272593	0.13948927219367846	0.7546820000000002	-0.010975527597402501	0.010350099886585376
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204	0.8354632748290954	0.25050943393313035	0.29102798670473573	0.26624145632565643	0.4959173799007922	0.9522191508250498	0.2746215909090909	0.133618418514947	0.16861442208527322	0.2541313793103448	-0.32237936507936493	-0.04853529142378046
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001087	0.8354632748290954	0.25050943393313035	0.29102798670473573	0.26624145632565643	0.4959173799007922	0.9522191508250498	0.2746215909090909	0.133618418514947	0.16861442208527322	0.2541313793103448	-0.32237936507936493	-0.04984853782378046
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290204	0.8354632748290954	0.25050943393313035	0.29102798670473573	0.26624145632565643	0.6663278412152486	0.9522191508250498	0.2746215909090909	0.133618418514947	0.16861442208527322	0.2541313793103448	0.1809924512987013	-0.04853529142378046
ACLY	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001290203.1|NP_001087.2	NP_001087	0.8354632748290954	0.25050943393313035	0.29102798670473573	0.26624145632565643	0.6663278412152486	0.9522191508250498	0.2746215909090909	0.133618418514947	0.16861442208527322	0.2541313793103448	0.1809924512987013	-0.04984853782378046
ACLY	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001290204	0.8354632748290954	0.25050943393313035	0.29102798670473573	0.8538039294411094	0.4959173799007922	0.9522191508250498	0.2746215909090909	0.133618418514947	0.16861442208527322	-0.08310578231292531	-0.32237936507936493	-0.04853529142378046
ACLY	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290204.1|NP_942127.1	NP_001087	0.8354632748290954	0.25050943393313035	0.29102798670473573	0.8538039294411094	0.4959173799007922	0.9522191508250498	0.2746215909090909	0.133618418514947	0.16861442208527322	-0.08310578231292531	-0.32237936507936493	-0.04984853782378046
ACLY	NP_001290203.1|NP_001087.2	NP_001290204.1|NP_942127.1	NP_001290203.1|NP_001087.2	NP_001290204	0.8354632748290954	0.25050943393313035	0.29102798670473573	0.8538039294411094	0.6663278412152486	0.9522191508250498	0.2746215909090909	0.133618418514947	0.16861442208527322	-0.08310578231292531	0.1809924512987013	-0.04853529142378046
