cancer_type	protein	Database_ID	adj_p	change
brca	AARD	ENSP00000367528.3	0.5342911467492115	-0.21324322893653502
brca	ADCK5	ENSP00000310547.6	0.24392766560756904	0.11128104488567558
brca	ADHFE1	ENSP00000379865.3	0.20187749634900853	
brca	AGO2	ENSP00000220592.5	9.659864488617797e-05	0.24109123516357683
brca	ANKRD46	ENSP00000335287.3	0.2728088837563215	0.20550538631898485
brca	ARFGEF1	ENSP00000262215.3	9.29497956006998e-06	0.4629196581566799
brca	ARHGAP39	ENSP00000276826.5	0.05537515183556257	
brca	ARMC1	ENSP00000276569.3	1.1918272509824077e-05	0.2824415463352555
brca	ASAP1	ENSP00000429900.1	0.009970672007345182	
brca	ATAD2	ENSP00000287394.5	1.032077243327344e-09	0.7989348518650418
brca	ATP6V0D2	ENSP00000285393.3	0.5952537024083004	
brca	ATP6V1C1	ENSP00000379203.3	0.00015706201238649577	0.2505477306163613
brca	ATP6V1H	ENSP00000352522.2	0.49234839956574533	0.04793047159222046
brca	BHLHE22	ENSP00000318799.1	0.8283143907194505	0.38926321949250686
brca	BOP1	ENSP00000455106.1	9.872853901645406e-05	0.32161017848386597
brca	C8orf37	ENSP00000286688.5	0.39963971600307374	0.10349682632700741
brca	C8orf76	ENSP00000276704.4	0.37596590960420645	
brca	C8orf82	ENSP00000436621.1	0.0004481531442300173	0.3737473637516053
brca	CA13	ENSP00000318912.3	0.5909972520543186	0.09758405225471506
brca	CA3	ENSP00000285381.2	0.8354360928038204	0.06075665997182955
brca	CA8	ENSP00000314407.4	0.8636491221403753	-0.04073609305636727
brca	CALB1	ENSP00000265431.3	0.30734244107476455	0.8848098139416138
brca	CCNE2	ENSP00000309181.4	0.1213110083074557	0.3872229776551726
brca	CHCHD7	ENSP00000306425.3	0.0006011333026339056	0.3884668646222006
brca	CHD7	ENSP00000392028.1	9.949136312370969e-05	0.4888595708833481
brca	CHMP4C	ENSP00000297265.4	0.07183057903736016	0.2627193910408701
brca	CHRAC1	ENSP00000220913.5	9.29497956006998e-06	0.4972049783087642
brca	CNGB3	ENSP00000316605.5	0.17500667921491525	-0.2868277616877216
brca	COL22A1	ENSP00000303153.6	0.968746390613261	
brca	COLEC10	ENSP00000332723.2	0.9746231798330015	0.01569049982787714
brca	COMMD5	ENSP00000304544.3	0.6890510879612254	0.02473905954728206
brca	COPS5	ENSP00000350512.4	0.415612236124505	-0.043385194546337866
brca	COX6C	ENSP00000297564.2	0.08543593686548746	0.24406103682049768
brca	CPNE3	ENSP00000477590.1	0.0002827519268035865	0.2584840312082896
brca	CPQ	ENSP00000220763.5	0.7924612216339885	0.04890567270047699
brca	CPSF1	ENSP00000478145.1	0.00030963428789330873	0.18046109983130912
brca	CRH	ENSP00000276571.3	0.2573936168637387	0.9155013110943713
brca	CRISPLD1	ENSP00000262207.4	0.0339585212522845	0.45043439403283403
brca	CSPP1	ENSP00000262210.5	0.09075099082934603	0.2107532193172128
brca	CTHRC1	ENSP00000330523.5	0.8393460917498099	-0.045132666682054845
brca	CYC1	ENSP00000317159.4	1.1788115388931636e-06	0.4267010814861709
brca	CYHR1	ENSP00000433769.1	5.3662206437704535e-06	0.35970079588998377
brca	CYP7B1	ENSP00000310721.3	0.20793778349317632	-0.17479198579242028
brca	DCAF13	ENSP00000297579.5	1.0710471626760021e-05	0.3356706324082329
brca	DECR1	ENSP00000220764.2	9.368772028694988e-05	0.3669550312194241
brca	DENND3	ENSP00000428714.1	0.27605945768793483	0.10268616182082604
brca	DEPTOR	ENSP00000286234.5	0.6705042858658873	-0.06300664871970357
brca	DERL1	ENSP00000259512.3	0.24392766560756904	0.20197279040658186
brca	DGAT1	ENSP00000482264.1	0.6135274192824351	0.10489883106867612
brca	DPY19L4	ENSP00000389630.2	0.8759376030582221	0.055604506606898786
brca	DSCC1	ENSP00000322180.4	2.192263718645981e-06	0.5836280590264369
brca	E2F5	ENSP00000398124.2	0.003202784061308049	0.5368721422487084
brca	EBAG9	ENSP00000337675.5	0.0665627206513146	0.22297474274397353
brca	EFR3A	ENSP00000254624.5	0.7001231158327444	-0.0367575645947756
brca	EIF3E	ENSP00000220849.5	0.39963971600307374	0.04915755659173685
brca	EIF3H	ENSP00000276682.4	0.054812021883287376	0.07355581532021027
brca	EMC2	ENSP00000220853.3	0.12275519989576726	0.10594134685535853
brca	ENY2	ENSP00000429713.1	3.877177461498253e-05	0.29309837391325294
brca	EPPK1	ENSP00000484472.1	0.6182098303558599	-0.11283101985204028
brca	EXOSC4	ENSP00000315476.4	0.0008040163392916332	0.1558844955535938
brca	EXT1	ENSP00000367446.3	0.6035109333311588	0.06789852242440547
brca	FABP4	ENSP00000256104.4	0.5826976110349431	-0.1791832532302824
brca	FABP5	ENSP00000297258.6	0.12990103502274208	0.2501872040795942
brca	FABP9	ENSP00000368362.2	0.9472115162132253	0.03694233984807349
brca	FAM110B	ENSP00000355204.3	0.2728088837563215	0.19806889559494265
brca	FAM135B	ENSP00000378710.1	0.25441063003978065	-0.18304958845352148
brca	FAM83H	ENSP00000499217.1	0.0008662916363548667	0.35352069059195346
brca	FAM91A1	ENSP00000335082.7	7.982415096186352e-05	0.24037625170497356
brca	FBXL6	ENSP00000330098.5	0.01094413726869338	0.26011859519642155
brca	FER1L6	ENSP00000428280.1	0.4931073305866426	0.7907992712252359
brca	FZD6	ENSP00000351605.4	0.39963971600307374	0.17428617442461986
brca	GDAP1	ENSP00000220822.7	0.143933427366902	0.3429350338297851
brca	GEM	ENSP00000297596.2	0.28351777225236074	
brca	GGH	ENSP00000260118.6	0.0017526147304505935	0.5694512567932676
brca	GLI4	ENSP00000345024.1	0.628103507964789	0.27090171012495523
brca	GPAA1	ENSP00000347206.4	0.14713586556924851	-0.17427205506907123
brca	GPT	ENSP00000378408.2	0.6198085087438467	-0.1185848245477506
brca	GRHL2	ENSP00000495564.1	2.4324788688341665e-08	0.4134970231013412
brca	GSDMC	ENSP00000276708.4	0.8371118628276135	0.09637508349998827
brca	GSDMD	ENSP00000433958.1	0.17500667921491525	0.12397497092132898
brca	HGH1	ENSP00000321320.5	1.4277642599171425e-10	0.4731542318847521
brca	HSF1	ENSP00000431512.1	4.78271445919659e-13	0.5797933907715451
brca	IMPA1	ENSP00000256108.5	0.21778577046907982	0.12293574455923378
brca	IMPAD1	ENSP00000262644.4	0.2796421067775968	0.10781244680617831
brca	INTS8	ENSP00000430338.1	0.6701716394479319	0.022221185684754577
brca	JPH1	ENSP00000344488.4	0.0021559158187174294	0.7482278039282243
brca	JRK	ENSP00000461610.1	0.10109530424524601	0.3061483647745493
brca	KHDRBS3	ENSP00000348108.5	0.5940504159774356	-0.09047246760768979
brca	KLF10	ENSP00000285407.6	0.10462748506471584	0.1915561595817747
brca	LACTB2	ENSP00000276590.4	9.872853901645406e-05	0.37369007030030954
brca	LRRC14	ENSP00000292524.1	1.1520400322337845e-05	0.31135128825370334
brca	LRRCC1	ENSP00000353538.3	0.38957328868010754	0.151206130839091
brca	LY6D	ENSP00000301263.4	0.656090424581167	
brca	LY6E	ENSP00000292494.6	0.14713586556924851	
brca	LY96	ENSP00000284818.2	0.2122113648201186	
brca	LYPLA1	ENSP00000320043.3	0.009777838834849919	0.2621605456210355
brca	LYPLA1	ENSP00000344477.6	0.30328051642822784	-0.355952792708342
brca	MAF1	ENSP00000318604.5	0.048040054309058104	0.14887725774174923
brca	MAL2	ENSP00000479708.1	0.4657379449203514	0.14434402115709766
brca	MED30	ENSP00000297347.3	0.008617740081848084	0.20280805797211177
brca	MFSD3	ENSP00000301327.3	0.29584238577237437	0.19937899603719283
brca	MROH1	ENSP00000321737.5	0.02152347581344886	0.18992970376332463
brca	MRPL13	ENSP00000306548.3	0.003118001507061158	0.2491365630192353
brca	MRPL15	ENSP00000260102.4	0.00038222741568453346	0.28176706689260256
brca	MRPS28	ENSP00000276585.4	0.00020590346497721527	0.38672978603325836
brca	MTBP	ENSP00000303398.1	0.0017232523350588838	
brca	MTERF3	ENSP00000287025.3	1.323571391209881e-07	0.6123958755595207
brca	MTFR1	ENSP00000262146.4	1.1788115388931636e-06	0.5567414732310555
brca	MTSS1	ENSP00000322804.5	0.1684661197674458	0.19390881650951103
brca	MYBL1	ENSP00000428011.2	0.09419012964252488	1.043806918670672
brca	MYC	ENSP00000367207.3	0.21778577046907982	0.4623379803653512
brca	NAPRT	ENSP00000401508.2	0.49234839956574533	0.10870376985777978
brca	NBN	ENSP00000265433.4	0.008084002148013992	0.17135125626170683
brca	NCALD	ENSP00000220931.6	0.38957328868010754	0.15266801629049664
brca	NCOA2	ENSP00000399968.2	7.956965055220465e-09	0.38493548264242317
brca	NDRG1	ENSP00000319977.8	0.05510673455120613	0.31339553732184283
brca	NDUFAF6	ENSP00000379430.4	7.956965055220465e-09	0.5471932513463368
brca	NDUFB9	ENSP00000276689.3	0.29584238577237437	0.09298886327271784
brca	NIPAL2	ENSP00000407087.2	0.534437268971667	-0.20378196098347387
brca	NRBP2	ENSP00000414055.2	0.0981604328745979	0.1459213573662097
brca	NSMAF	ENSP00000038176.3	0.0009696094813501561	0.19810547301542447
brca	NSMCE2	ENSP00000287437.3	1.1918272509824077e-05	0.3051411673562241
brca	NUDCD1	ENSP00000239690.4	6.28098323458748e-08	0.49485060538545556
brca	OPLAH	ENSP00000480476.1	0.6510589068547563	0.0674245794269004
brca	OTUD6B	ENSP00000285420.4	6.553142057762572e-10	0.5775078506660369
brca	PABPC1	ENSP00000313007.5	0.007970237457146492	0.15922398911727365
brca	PAG1	ENSP00000220597.3	0.9967148779214082	0.0008099170124854769
brca	PARP10	ENSP00000325618.7	0.07401461214427685	
brca	PCMTD1	ENSP00000353739.5	0.1150494247490363	0.18428105595898733
brca	PDE7A	ENSP00000385632.4	0.9864982266867347	-0.003120776955047991
brca	PDP1	ENSP00000297598.4	0.011045539785678748	0.20515913053504983
brca	PEX2	ENSP00000349543.4	0.8283143907194505	0.06584903598049177
brca	PHF20L1	ENSP00000220847.8	0.00038222741568453346	0.317541925474941
brca	PHF20L1	ENSP00000338269.4	0.20521750890613344	0.5298638647950337
brca	PI15	ENSP00000260113.2	0.8393460917498099	-0.05011867987792895
brca	PKIA	ENSP00000336552.5	0.24715053625424857	
brca	PLEKHF2	ENSP00000322373.3	0.06518772931130805	0.18092203647993618
brca	PMP2	ENSP00000256103.2	0.8468612932161466	-0.10496052908536285
brca	POLR2K	ENSP00000342889.3	0.01094413726869338	0.27707085403404264
brca	POP1	ENSP00000339529.3	9.368772028694988e-05	0.3169238641879449
brca	PPP1R16A	ENSP00000292539.4	0.1852615850719827	
brca	PPP1R42	ENSP00000315035.5	0.8399896147955106	0.07804749379972814
brca	PSCA	ENSP00000301258.4	0.49234839956574533	
brca	PTDSS1	ENSP00000430548.1	0.20795825519797267	0.24706159527664184
brca	PTK2	ENSP00000429082.1	8.387226913001342e-07	
brca	PTP4A3	ENSP00000332274.1	0.06407276698118733	0.26507953245028965
brca	PXDNL	ENSP00000348645.4	0.6348354076522421	0.41433368972169854
brca	RAB2A	ENSP00000262646.7	0.05537515183556257	0.18104995671437774
brca	RAD21	ENSP00000297338.2	4.0906097986298326e-07	0.26343962761062634
brca	RAD54B	ENSP00000336606.5	0.017242937507886847	0.3942639353712435
brca	RB1CC1	ENSP00000025008.5	2.0016651205266926e-06	0.34442427542834037
brca	RBM12B	ENSP00000382239.2	0.0005653910244401401	0.22230304719824506
brca	RDH10	ENSP00000240285.5	0.0008662916363548667	0.6961956924489348
brca	RECQL4	ENSP00000482313.2	6.861728532692973e-06	0.4618093203603403
brca	RHPN1	ENSP00000289013.6	0.9864982266867347	-0.0038950493638193473
brca	RIMS2	ENSP00000499454.1	0.9575831379182681	0.026782576521808522
brca	RIPK2	ENSP00000220751.4	0.0007908771809682969	0.29460670869864225
brca	RMDN1	ENSP00000385927.3	0.0002827519268035865	0.388528075116071
brca	RNF139	ENSP00000304051.4	0.11158888183553403	0.20909896678242415
brca	RNF19A	ENSP00000342667.2	0.576941207595487	
brca	RPL30	ENSP00000287038.3	0.24704766826014468	0.06419929929178353
brca	RPL7	ENSP00000339795.2	0.8481870263149855	-0.01893862069402775
brca	RPL8	ENSP00000262584.3	0.5700605400616052	-0.06393381377639036
brca	RPS20	ENSP00000009589.3	0.7595526643508504	0.026995461593859103
brca	RRM2B	ENSP00000251810.3	0.038597036358302216	0.2524450873601128
brca	RRS1	ENSP00000322396.2	0.006169169006055012	0.33403752894293043
brca	RUNX1T1	ENSP00000480500.1	0.4242519367560402	
brca	SAMD12	ENSP00000435927.2	0.8056753111655985	0.03179594492237628
brca	SBSPON	ENSP00000297354.6	0.048040054309058104	-0.4547334427183663
brca	SDC2	ENSP00000307046.4	0.7585731853290955	-0.08749819886657317
brca	SDR16C5	ENSP00000307607.3	0.20187749634900853	-0.3724690603151354
brca	SHARPIN	ENSP00000381698.2	0.10989630282108959	0.13171036343987275
brca	SLA	ENSP00000337548.5	0.26987414153394884	0.3196320096663582
brca	SLC25A32	ENSP00000297578.4	0.2728088837563215	0.23213745287963258
brca	SLC30A8	ENSP00000407505.2	0.6425753812839242	0.3679884189457189
