cancer_type	protein	Database_ID	adj_p	change
brca	ADAM28	ENSP00000265769	0.7508937398581782	
brca	ADAMDEC1	ENSP00000256412	0.8714149681518932	-0.07197892320534116
brca	AGPAT5	ENSP00000285518	0.004043908508609231	-0.36159939213570647
brca	ANGPT2	ENSP00000314897	0.7949415700797743	-0.05535656783099535
brca	ARHGEF10	ENSP00000340297	0.022426153843236166	-0.21364179300865205
brca	ASAH1	ENSP00000262097	0.26577765549778615	-0.17859944662967286
brca	ATP6V1B2	ENSP00000276390	0.03988102976218964	-0.12147524009308192
brca	BIN3	ENSP00000276416	0.057014524717158344	-0.20973437043934562
brca	BMP1	ENSP00000305714	0.9234566555053031	-0.02384460266994398
brca	BNIP3L	ENSP00000370003	0.022426153843236166	-0.3096640245797542
brca	CCAR2	ENSP00000310670	1.6140204160513227e-07	-0.3009304533220172
brca	CCDC25	ENSP00000348933	2.776036037940303e-06	-0.3450332658600045
brca	CDCA2	ENSP00000328228	0.6137860884782794	-0.10475711347520136
brca	CHMP7	ENSP00000324491	2.338638839952312e-06	-0.2924082006388471
brca	CLDN23	ENSP00000428780	0.7508937398581782	
brca	CLN8	ENSP00000328182	0.09631786221801922	
brca	CLU	ENSP00000315130	0.16005803473726993	-0.23234951238869228
brca	CNOT7	ENSP00000355279	0.03988102976218964	-0.12567377576873157
brca	CTSB	ENSP00000342070	0.8422085585090807	-0.037868698066568424
brca	DCTN6	ENSP00000221114	0.8852205928239377	-0.017143482736168836
brca	DEFA3	ENSP00000328359	0.09636022441369914	0.7708830232048998
brca	DEFA4	ENSP00000297435	0.9234566555053031	0.03803761616664075
brca	DEFA5	ENSP00000329890	0.3189803344922371	0.42029809089514253
brca	DEFB1	ENSP00000297439	0.1881655970427763	-0.5082681652880099
brca	DLC1	ENSP00000276297	0.6137860884782794	-0.08490684205761698
brca	DOCK5	ENSP00000276440	0.020036635772849604	-0.19878921969146765
brca	DOK2	ENSP00000276420	0.977045533720406	0.012120121622457375
brca	DPYSL2	ENSP00000427985	0.6173912417064987	-0.062440878818023404
brca	DUSP4	ENSP00000240100	0.044071125756581044	-0.42734741441614815
brca	ELP3	ENSP00000256398	0.014540225380077747	-0.139950097954632
brca	ENTPD4	ENSP00000351520	0.9904522664302834	
brca	EPHX2	ENSP00000430269	0.010943741256709386	-0.43136426382501336
brca	ERI1	ENSP00000250263	0.0047618644805636125	-0.2932699885928608
brca	ERICH1	ENSP00000262109	0.023904513457795564	-0.2554513898707155
brca	ESCO2	ENSP00000306999	0.47661341470594115	-0.19416314606668034
brca	FAM167A	ENSP00000284486	0.8714149681518932	0.11971995350005989
brca	FDFT1	ENSP00000220584	0.022426153843236166	-0.4018171549254701
brca	FZD3	ENSP00000240093	0.9878268856575557	-0.04173025550877896
brca	GSR	ENSP00000221130	0.5752418302884561	-0.09261393257162331
brca	GTF2E2	ENSP00000348168	0.04044057543553956	-0.14427223646262693
brca	HMBOX1	ENSP00000287701	0.0006545115978471805	-0.5110496996783491
brca	HR	ENSP00000326765	0.3932861710709014	
brca	INTS10	ENSP00000381064	0.9929262527331094	0.0008430184999903834
brca	INTS9	ENSP00000398208	0.5768490849208465	-0.02818087206470664
brca	KBTBD11	ENSP00000321544	0.3189803344922371	-0.1145951471483106
brca	KCTD9	ENSP00000221200	0.1318330809564378	-0.14592613996461495
brca	KIF13B	ENSP00000427900	0.011770364246346404	-0.3323384034719472
brca	LOXL2	ENSP00000373783	0.7508937398581782	0.08749874653430034
brca	LPL	ENSP00000497642	0.899477113868666	
brca	LZTS1	ENSP00000265801	0.9878268856575557	0.005451227896316531
brca	MAK16	ENSP00000353246	0.26577765549778615	-0.11328697035681123
brca	MFHAS1	ENSP00000276282	0.6943928672098444	-0.09961632332840968
brca	MSR1	ENSP00000405453	0.9527468693288665	-0.014847315381289222
brca	MSRA	ENSP00000313921	0.03988102976218964	-0.18338401795183548
brca	MTMR9	ENSP00000221086	0.0009850897524190012	-0.211443029004107
brca	MTUS1	ENSP00000262102	0.0012227838880728738	-0.44986310295100107
brca	MYOM2	ENSP00000262113	0.2492877885048155	-0.6923521537775751
brca	NAT1	ENSP00000443194	0.33588650681463694	-0.2900612012597784
brca	NEFL	ENSP00000482169	0.8422085585090807	-0.08492797798277404
brca	NEFM	ENSP00000221166	0.7126614624954329	-0.24042030107817458
brca	NEIL2	ENSP00000284503	3.824425920663488e-06	
brca	NRG1	ENSP00000384620	0.2634750492332291	
brca	NUDT18	ENSP00000480722	0.020039406414988276	-0.16539958892176693
brca	PBK	ENSP00000301905	0.2276176132585788	-0.21612172882020828
brca	PDGFRL	ENSP00000251630	0.9978188746807679	-0.00042177779618685074
brca	PDLIM2	ENSP00000312634	0.7508937398581782	-0.040457015304483895
brca	PEBP4	ENSP00000256404	0.977045533720406	0.013615422748707307
brca	PINX1	ENSP00000318966	0.010943741256709386	-0.3226185328029969
brca	PNMA2	ENSP00000429344	0.8422085585090807	-0.13441055349441272
brca	POLR3D	ENSP00000303088	0.6137860884782794	0.04640886695524059
brca	PPP1R3B	ENSP00000308318	0.6345721335574391	-0.08956930591248337
brca	PPP2CB	ENSP00000221138	0.2634750492332291	-0.1720535965708197
brca	PPP2R2A	ENSP00000370113	1.2512588263690922e-07	-0.4910509932328099
brca	PPP3CC	ENSP00000289963	0.10172206315126783	-0.13267624336868428
brca	PRAG1	ENSP00000479068	0.004047782927947117	-0.2879437604981592
brca	PSD3	ENSP00000324127	0.05944202524213418	-0.21107545235772882
brca	R3HCC1	ENSP00000265806	0.023904513457795564	-0.1819227564678636
brca	REEP4	ENSP00000303482	0.01065697425877279	-0.2687357054490158
brca	SARAF	ENSP00000256255	0.023974569311795004	-0.3742895505833631
brca	SCARA3	ENSP00000301904	0.9929262527331094	-0.004504161772646154
brca	SH2D4A	ENSP00000265807	0.010943741256709386	-0.3346225215956379
brca	SLC25A37	ENSP00000429200	0.16005803473726993	-0.2677890558048895
brca	SLC39A14	ENSP00000240095	0.13641684711338378	-0.24793482052356314
brca	SLC7A2	ENSP00000004531	0.007142723395362574	
brca	SORBS3	ENSP00000240123	0.08294933457091788	-0.15437359660891276
brca	STC1	ENSP00000290271	0.39358287683011695	-0.18776192557422808
brca	TDRP	ENSP00000315111	0.3149974391891461	-0.1464087668694733
brca	TNFRSF10A	ENSP00000221132	0.5752418302884561	-0.14955919388450448
brca	TNFRSF10C	ENSP00000349324	0.9527468693288665	-0.056827248380583895
brca	TNKS	ENSP00000311579	0.03639409218150906	
brca	TTI2	ENSP00000353971	0.4013341458551338	-0.07491820499154284
brca	TUSC3	ENSP00000371450	0.2634750492332291	-0.2710822259473795
brca	UBXN8	ENSP00000477532	0.7508937398581782	-0.10534275487251134
brca	VPS37A	ENSP00000318629	0.004047782927947117	-0.16783595927811135
brca	WRN	ENSP00000298139	0.022426153843236166	-0.19219775424552377
brca	XPO7	ENSP00000252512	6.459713698432282e-05	-0.32622961249939925
brca	ZNF395	ENSP00000340494	0.03988102976218964	
coad	ADAMDEC1	ENSP00000256412	0.03938627281275221	-0.4563958975812526
coad	AGPAT5	ENSP00000285518	0.003171721217832286	-0.18436307845533273
coad	ANGPT2	ENSP00000314897	0.9352214021389509	0.047205571176524685
coad	ARHGEF10	ENSP00000381571	0.9948852243504206	-0.0007028005754642908
coad	ASAH1	ENSP00000262097	0.08968983033833337	-0.19422555470718078
coad	ATP6V1B2	ENSP00000276390	7.972317592622886e-06	-0.22240130733944105
coad	BIN3	ENSP00000276416	0.44718576154445844	-0.05466097083806398
coad	BMP1	ENSP00000305714	0.5999587264959454	-0.2001838357079649
coad	CCAR2	ENSP00000310670	1.7742390821342032e-05	-0.2627385465798916
coad	CCDC25	ENSP00000348933	0.0012650504176702371	-0.27556947448986047
coad	CDCA2	ENSP00000328228	0.8029277693967966	-0.09317063565555994
coad	CHMP7	ENSP00000324491	4.63826222412923e-05	-0.24218610384265568
coad	CLU	ENSP00000315130	0.742679225848823	-0.07920411518097159
coad	CNOT7	ENSP00000355279	0.12784513338419917	-0.162391739921172
coad	CTSB	ENSP00000342070	0.01581149405085703	-0.37807476027800185
coad	DCTN6	ENSP00000221114	0.02277820690823019	-0.13855292534469377
coad	DEFA3	ENSP00000328359	0.5337544159416999	0.3365554691140473
coad	DEFA4	ENSP00000297435	0.9169571986952026	0.0325636293366412
coad	DEFA5	ENSP00000329890	0.03309917421970062	-0.7016414528579666
coad	DOCK5	ENSP00000276440	0.0005798594226068603	-0.2210233459554074
coad	DOK2	ENSP00000276420	0.4175026670068852	-0.09855957539295701
coad	DPYSL2	ENSP00000427985	0.02465915132002645	-0.21038450624407734
coad	ELP3	ENSP00000256398	1.0691972188718221e-05	-0.23553110384659057
coad	ENTPD4	ENSP00000348536	0.04362866526306236	
coad	EPHX2	ENSP00000430269	0.053637892518608725	-0.2553330634526243
coad	ERI1	ENSP00000250263	9.838726518936228e-05	-0.3869440935388406
coad	ERICH1	ENSP00000262109	0.4419825457037217	-0.18307271946284753
coad	FDFT1	ENSP00000220584	8.900515854495399e-05	-0.5845333288396959
coad	GSR	ENSP00000221130	1.0188889584738974e-07	-0.38646224158990916
coad	GTF2E2	ENSP00000348168	0.17925697608517335	-0.13759315855796145
coad	HMBOX1	ENSP00000287701	0.8104649502969147	0.13083431109747765
coad	INTS10	ENSP00000381064	0.07074375328524579	-0.14634374894036542
coad	INTS9	ENSP00000398208	0.8198613869448876	-0.027123676891618896
coad	KBTBD11	ENSP00000321544	0.01581149405085703	-0.1641589890462855
coad	KCTD9	ENSP00000221200	0.8198613869448876	-0.06329168925875166
coad	KIF13B	ENSP00000427900	0.0017477888854511162	-0.2130251520907975
coad	LOXL2	ENSP00000373783	0.8198613869448876	-0.036524583936869956
coad	MAK16	ENSP00000353246	0.02029939338001828	-0.1990172749437205
coad	MSR1	ENSP00000262101	0.6878345470838738	0.08149035280036362
coad	MSRA	ENSP00000313921	0.0009612040541450925	-0.3182615307078963
coad	MTMR9	ENSP00000221086	0.7780935129423463	0.031654492534294296
coad	MTUS1	ENSP00000262102	0.13293983342671795	-0.2908707102338514
coad	NAT1	ENSP00000307218	3.9515830907049976e-05	-0.35761046127908835
coad	NEFL	ENSP00000482169	0.8989096150498078	0.029500637762853443
coad	NEFM	ENSP00000221166	0.17925697608517335	-0.6758532553412102
coad	NUDT18	ENSP00000480722	0.8029277693967966	0.06790079102313429
coad	PBK	ENSP00000301905	7.971309511171144e-05	-0.46810792345133656
coad	PDLIM2	ENSP00000380867	0.23529481077226314	-0.11917389062320688
coad	PINX1	ENSP00000318966	0.012682853432748865	-0.3525656710753412
coad	POLR3D	ENSP00000303088	0.5770467749273359	-0.05472823913956561
coad	PPP2CB	ENSP00000221138	0.0002574439705311936	-0.42992757891954
coad	PPP2R2A	ENSP00000370113	2.7250022695215576e-08	-0.45910393643965364
coad	PPP3CC	ENSP00000240139	0.5314399831648503	-0.14859311815313142
coad	PRAG1	ENSP00000479068	0.9352214021389509	-0.013652695011560662
coad	PSD3	ENSP00000324127	0.23529481077226314	-0.22562162986289366
coad	R3HCC1	ENSP00000265806	0.17925697608517335	-0.1836415901833496
coad	REEP4	ENSP00000303482	0.003644121447483205	-0.22298572545130102
coad	SARAF	ENSP00000256255	0.003896484724789688	-0.3917472412778195
coad	SH2D4A	ENSP00000265807	1.4050455057662026e-06	-0.5018354120454231
coad	SLC39A14	ENSP00000240095	4.475255266765518e-05	-0.3172534820640814
coad	SORBS3	ENSP00000240123	0.6169758581672322	0.054015900735600336
coad	TTI2	ENSP00000353971	0.5770467749273359	0.08505880427100197
coad	VPS37A	ENSP00000318629	0.017356423107960824	-0.15431409395187615
coad	WRN	ENSP00000298139	0.012682853432748865	-0.3565199015080158
coad	XPO7	ENSP00000252512	6.442066992864567e-08	-0.2718297944263371
hnscc	ADAM28	ENSP00000265769	0.27685173447843137	
hnscc	ADAMDEC1	ENSP00000256412	0.8995373666374235	-0.05261707465105746
hnscc	AGPAT5	ENSP00000285518	0.0019207745602874424	-0.2647377353395741
hnscc	ANGPT2	ENSP00000314897	0.9114697078241757	0.03460689074922379
hnscc	ARHGEF10	ENSP00000340297	0.06852031945973726	-0.15604540854360632
hnscc	ASAH1	ENSP00000490801	0.026272787086718385	-0.25404111396750195
hnscc	ATP6V1B2	ENSP00000276390	0.018482365356532363	-0.1580992219359732
hnscc	BIN3	ENSP00000276416	0.5879272672304358	-0.07116249003329635
hnscc	BMP1	ENSP00000305714	0.06939925045571009	0.3449594672223169
hnscc	BNIP3L	ENSP00000370003	0.4056423424111659	-0.3314236629918645
hnscc	CCAR2	ENSP00000310670	2.4782721808715152e-05	-0.27919351757141814
hnscc	CCDC25	ENSP00000348933	2.4558835295564504e-07	-0.35065056155790225
hnscc	CDCA2	ENSP00000328228	0.4134953397953224	-0.17388714583371184
hnscc	CHMP7	ENSP00000324491	2.0342419177745187e-05	-0.21861767734676207
hnscc	CLN8	ENSP00000328182	0.825581058681804	
hnscc	CLU	ENSP00000315130	0.797392431153682	-0.07721654053201549
hnscc	CNOT7	ENSP00000355279	9.019846309991803e-05	-0.18354051833693952
hnscc	CTSB	ENSP00000342070	0.6694103491803318	-0.06684165690709204
hnscc	DCTN6	ENSP00000221114	0.023489077545044177	-0.13374702363810578
hnscc	DEFA3	ENSP00000328359	0.7486547052973331	-0.23827364659313444
hnscc	DEFA4	ENSP00000297435	0.9330921555241738	0.03240542907424171
hnscc	DEFB1	ENSP00000297439	0.44515815106813594	-0.31933243919129634
hnscc	DLC1	ENSP00000276297	0.927091364090683	0.03475185416215785
hnscc	DOCK5	ENSP00000276440	0.025372777916209364	-0.17511550456253314
hnscc	DOK2	ENSP00000276420	0.010516123911802244	-0.3495132547545748
hnscc	DPYSL2	ENSP00000427985	0.002340186885763838	-0.27907690457071777
hnscc	ELP3	ENSP00000256398	0.007523889748578134	-0.1679504188688873
hnscc	ENTPD4	ENSP00000351520	0.9220822479252152	
hnscc	EPHX2	ENSP00000430269	0.03814408441946251	-0.27958126736205446
hnscc	ERI1	ENSP00000250263	8.226776449184475e-06	-0.3232820514294338
hnscc	ERICH1	ENSP00000262109	0.003417268358228741	-0.3882964848857514
hnscc	ESCO2	ENSP00000306999	0.08302019243915044	-0.32989183683427237
hnscc	FDFT1	ENSP00000220584	0.7486547052973331	-0.09062483930221124
hnscc	GSR	ENSP00000221130	0.06883037099539528	-0.2390723764271363
hnscc	GTF2E2	ENSP00000348168	0.25974484826797334	-0.12244142176559597
hnscc	HMBOX1	ENSP00000287701	0.09605369068711223	-0.22823325264397415
hnscc	INTS10	ENSP00000381064	0.24199799130461638	-0.08240355414995916
hnscc	INTS9	ENSP00000398208	0.09770744373841972	-0.10867161963556851
hnscc	KBTBD11	ENSP00000321544	0.025046508218451904	-0.22018921581527456
hnscc	KCTD9	ENSP00000221200	0.5805576194181045	-0.07061310991327387
hnscc	KIF13B	ENSP00000427900	3.1506056858183136e-06	-0.4353967794605841
hnscc	LOXL2	ENSP00000373783	0.38077996924715035	0.18280350083807873
hnscc	LPL	ENSP00000497642	0.8535009488932522	
hnscc	LZTS1	ENSP00000265801	0.9444009886510769	0.026935666653514927
hnscc	MAK16	ENSP00000353246	0.9114697078241757	-0.019911281234068476
hnscc	MFHAS1	ENSP00000276282	0.9820457024776471	-0.008975513879515604
hnscc	MSR1	ENSP00000405453	0.9940650627981882	-0.0012599631593816058
hnscc	MSRA	ENSP00000313921	0.0002913992010273651	-0.3543835549042591
hnscc	MTMR9	ENSP00000221086	0.025999185903871586	-0.10778001681688146
hnscc	MTUS1	ENSP00000262102	0.08302019243915044	-0.2059373467196276
hnscc	MYOM2	ENSP00000262113	0.8795064215326389	-0.08915999062296787
hnscc	NAT1	ENSP00000307218	0.03814408441946251	-0.16005893659320833
hnscc	NEFL	ENSP00000482169	0.17076497807953625	-0.44755848190887404
hnscc	NEFM	ENSP00000221166	0.44515815106813594	-0.2508365497192888
hnscc	NEIL2	ENSP00000284503	0.020732178884140154	
hnscc	NRG1	ENSP00000384620	0.4134953397953224	
hnscc	NUDT18	ENSP00000480722	0.6822799005750326	-0.048193602521327546
hnscc	PBK	ENSP00000301905	0.3988930249437187	-0.15049643340154611
hnscc	PDGFRL	ENSP00000251630	0.8243703000629153	0.08415460016598561
hnscc	PDLIM2	ENSP00000380867	0.006126091177544003	-0.3271979602407473
hnscc	PEBP4	ENSP00000256404	0.29735014855287323	-0.36346068377944746
hnscc	PINX1	ENSP00000318966	0.06939925045571009	-0.3151028172660447
hnscc	PNMA2	ENSP00000429344	0.9820457024776471	0.011108345389454464
hnscc	POLR3D	ENSP00000303088	0.4106486899066752	-0.0651321675481924
hnscc	PPP1R3B	ENSP00000308318	0.9114697078241757	-0.05669747115233564
hnscc	PPP2CB	ENSP00000221138	0.09594467311588867	-0.14959329439750182
hnscc	PPP2R2A	ENSP00000370113	0.06939925045571009	-0.1842351879047941
hnscc	PPP3CC	ENSP00000289963	0.0008275184111590216	-0.24233015193299118
hnscc	PRAG1	ENSP00000479068	0.017530009746785025	-0.24389326345538787
hnscc	PSD3	ENSP00000324127	0.44494345967745724	-0.10207942414336303
hnscc	R3HCC1	ENSP00000265806	0.362262057887931	-0.09320781375071453
hnscc	REEP4	ENSP00000303482	0.9940650627981882	0.0005585482678980257
hnscc	SARAF	ENSP00000256255	0.04834931963756746	-0.2769152052522347
hnscc	SCARA3	ENSP00000301904	0.32479683383619684	0.46308711263528096
hnscc	SH2D4A	ENSP00000265807	0.015305919640707134	-0.30763166776097006
hnscc	SLC39A14	ENSP00000240095	0.6585483343120109	-0.07118314466213346
hnscc	SLC7A2	ENSP00000004531	0.4134953397953224	
hnscc	SORBS3	ENSP00000240123	0.003417268358228741	-0.24308797204978264
hnscc	STC1	ENSP00000290271	0.31058355091932516	-0.31420117890399135
hnscc	TDRP	ENSP00000315111	0.027319274805414056	-0.3593374824065616
hnscc	TNFRSF10A	ENSP00000221132	0.44515815106813594	-0.21784907033521655
hnscc	TNFRSF10C	ENSP00000349324	0.5805576194181045	-0.2598360073947138
hnscc	TNKS	ENSP00000311579	0.9820457024776471	
hnscc	TTI2	ENSP00000353971	0.11223546253952096	0.14072071393514868
hnscc	TUSC3	ENSP00000371450	0.6585483343120109	0.13035806684972684
