cancer_type	protein	Database_ID	adj_p	change
brca	AARD	ENSP00000367528	0.5325306841055802	-0.21324322893653502
brca	ADCK5	ENSP00000310547	0.2399026481149528	0.11128104488567558
brca	ADHFE1	ENSP00000379865	0.19801343489545328	
brca	AGO2	ENSP00000220592	9.688275854760792e-05	0.24109123516357683
brca	ANKRD46	ENSP00000335287	0.26888663969968696	0.20550538631898485
brca	ARFGEF1	ENSP00000262215	9.236245199338838e-06	0.46291965815667996
brca	ARHGAP39	ENSP00000276826	0.05430900872262943	
brca	ARMC1	ENSP00000276569	1.189458754855654e-05	0.2824415463352554
brca	ASAP1	ENSP00000429900	0.009886361177871306	
brca	ATAD2	ENSP00000287394	1.0586380547365038e-09	0.7989348518650418
brca	ATP6V0D2	ENSP00000285393	0.5941447656440539	
brca	ATP6V1C1	ENSP00000379203	0.0001578819684805723	0.2505477306163613
brca	ATP6V1H	ENSP00000352522	0.49052097358227414	0.047930471592220456
brca	BHLHE22	ENSP00000318799	0.8294819461702146	0.38926321949250703
brca	BOP1	ENSP00000455106	9.915956894322626e-05	0.32161017848386597
brca	C8orf76	ENSP00000276704	0.37158165640742025	
brca	C8orf82	ENSP00000436621	0.0004520250555864163	0.3737473637516053
brca	CA13	ENSP00000318912	0.5896738290634216	0.09758405225471506
brca	CA3	ENSP00000285381	0.8368518421568599	0.06075665997182961
brca	CA8	ENSP00000314407	0.8657418548059894	-0.04073609305636727
brca	CALB1	ENSP00000265431	0.3035759895910052	0.8848098139416138
brca	CCN3	ENSP00000259526	0.7059558876381019	0.09093500807190848
brca	CCN4	ENSP00000250160	0.16720669666665042	
brca	CCNE2	ENSP00000309181	0.12011239310588846	0.38722297765517255
brca	CHCHD7	ENSP00000306425	0.0005970289260928128	0.3884668646222006
brca	CHD7	ENSP00000392028	9.996911276656065e-05	0.4888595708833481
brca	CHMP4C	ENSP00000297265	0.07070822623990142	0.2627193910408701
brca	CHRAC1	ENSP00000220913	9.236245199338838e-06	0.4972049783087642
brca	CNGB3	ENSP00000316605	0.1725617329611775	-0.28682776168772184
brca	COL22A1	ENSP00000303153	0.9681047846830592	
brca	COLEC10	ENSP00000332723	0.9740719223783448	0.01569049982787714
brca	COMMD5	ENSP00000304544	0.6892604496189677	0.02473905954728206
brca	COPS5	ENSP00000350512	0.4136455212622385	-0.043385194546337866
brca	COX6C	ENSP00000297564	0.08418447252858564	0.24406103682049768
brca	CPNE3	ENSP00000477590	0.00027928682966138566	0.25848403120828967
brca	CPQ	ENSP00000220763	0.7933469135875795	0.04890567270047694
brca	CPSF1	ENSP00000478145	0.00030605362400256395	0.18046109983130912
brca	CRH	ENSP00000276571	0.25345700860582265	0.9155013110943713
brca	CRISPLD1	ENSP00000262207	0.03315781658333392	0.45043439403283414
brca	CSPP1	ENSP00000262210	0.08950624449019916	0.2107532193172128
brca	CTHRC1	ENSP00000330523	0.8410021942190529	-0.0451326666820549
brca	CYC1	ENSP00000317159	1.2091486005558553e-06	0.4267010814861709
brca	CYHR1	ENSP00000433769	5.314517706533314e-06	0.35970079588998377
brca	CYP7B1	ENSP00000310721	0.20418531945730814	-0.17479198579242028
brca	CYRIB	ENSP00000384880	0.002411638729956322	0.2243220543883704
brca	DCAF13	ENSP00000297579	1.065319637741906e-05	0.3356706324082329
brca	DECR1	ENSP00000220764	9.39147376572976e-05	0.3669550312194241
brca	DENND3	ENSP00000428714	0.2714353373310346	0.10268616182082604
brca	DEPTOR	ENSP00000286234	0.6704939716847731	-0.06300664871970357
brca	DERL1	ENSP00000259512	0.2399026481149528	0.2019727904065819
brca	DGAT1	ENSP00000482264	0.6125349484571254	0.10489883106867612
brca	DPY19L4	ENSP00000389630	0.8782136461444526	0.05560450660689876
