cancer_type	protein	Database_ID	adj_p	change
brca	AARD	ENSP00000367528	0.5194792200855559	-0.21324322893653502
brca	ADCK5	ENSP00000310547	0.23777800038237043	0.1112810448856756
brca	ADHFE1	ENSP00000379865	0.3239281119003873	
brca	AGO2	ENSP00000220592	0.00025724057037588644	0.2318195380322167
brca	ANKRD46	ENSP00000335287	0.26720531253466434	0.20550538631898485
brca	ARFGEF1	ENSP00000262215	8.137762294143668e-07	0.5132622822873798
brca	ARHGAP39	ENSP00000276826	0.08540586061724269	
brca	ARMC1	ENSP00000276569	6.708714076595366e-07	0.32006492406630205
brca	ASAP1	ENSP00000429900	0.019621058002571874	
brca	ATAD2	ENSP00000287394	1.4127342920417329e-08	0.7640252572375602
brca	ATP6V0D2	ENSP00000285393	0.6225447786747944	
brca	ATP6V1C1	ENSP00000379203	0.0001860612388296213	0.2533420030630259
brca	ATP6V1H	ENSP00000352522	0.4923032032756956	0.04695607923981575
brca	BHLHE22	ENSP00000318799	0.7323490024714385	0.5852863444079668
brca	BOP1	ENSP00000455106	0.0005459406910277712	0.2936999563631912
brca	C8orf76	ENSP00000276704	0.3718262789593672	
brca	C8orf82	ENSP00000436621	0.0008215896033856232	0.3635737284931394
brca	CA13	ENSP00000318912	0.483645510836768	0.1207724222436864
brca	CA3	ENSP00000285381	0.74424145245747	0.0910909707707778
brca	CA8	ENSP00000314407	0.8404307858116847	-0.04972239605761025
brca	CALB1	ENSP00000265431	0.31010450549618807	0.8848098139416138
brca	CCN3	ENSP00000259526	0.5489546111020214	0.143089046687079
brca	CCN4	ENSP00000250160	0.1234817619251165	
brca	CCNE2	ENSP00000309181	0.12026653539580176	0.38722297765517255
brca	CEBPD	ENSP00000386165	0.07254861375404628	
brca	CHCHD7	ENSP00000306425	0.0015012667760500305	0.3683888084907578
brca	CHD7	ENSP00000392028	0.00012830334158487448	0.48885957088334814
brca	CHMP4C	ENSP00000297265	0.09343801785469528	0.24648348461059227
brca	CHRAC1	ENSP00000220913	5.664686641817351e-05	0.46360854436036353
brca	CNGB3	ENSP00000316605	0.16080626061954342	-0.296479984311663
brca	COL22A1	ENSP00000303153	0.6665001256679983	
brca	COLEC10	ENSP00000332723	0.8404307858116847	0.07475607234241169
brca	COMMD5	ENSP00000304544	0.43054905421979206	0.04751850885948683
brca	COPS5	ENSP00000350512	0.38388969342519863	-0.04668503684333759
brca	COX6C	ENSP00000297564	0.12049905448432327	0.22197330505037774
brca	CPNE3	ENSP00000477590	0.00026816218058708816	0.263474261652269
brca	CPQ	ENSP00000220763	0.7379168357943262	0.05990317640064108
brca	CPSF1	ENSP00000478145	0.0018802973710248172	0.16027232159391597
brca	CRH	ENSP00000276571	0.2531220501034302	0.9155013110943713
