cancer_type	protein	Database_ID	adj_p	change
brca	CCDC25	ENSG00000147419	2.2803541830470623e-07	-5.172305296372465
brca	ENTPD4	ENSG00000197217	2.5411188216395566e-07	-3.1874629838220185
brca	MCPH1	ENSG00000147316	2.5411188216395566e-07	-1.0006143985621765
brca	CHMP7	ENSG00000147457	2.652628101317095e-07	-4.347859603616749
brca	PPP2R2A	ENSG00000221914	1.2593896026081243e-06	-3.8919336727072045
brca	BIN3	ENSG00000147439	4.152507244848834e-06	-1.8775545493283436
brca	CCAR2	ENSG00000158941	4.152507244848834e-06	-5.1522950480686305
brca	INTS9	ENSG00000104299	4.522906906384153e-06	-1.4566018215274559
brca	CNOT7	ENSG00000198791	6.17279278431037e-06	-3.528193747699298
brca	HMBOX1	ENSG00000147421	9.338433089440903e-06	-1.0805499658088649
brca	R3HCC1	ENSG00000104679	1.249738233494707e-05	-3.892223232587008
brca	EPHX2	ENSG00000120915	1.9273750459406366e-05	-3.690949362936044
brca	ELP3	ENSG00000134014	2.302013308021974e-05	-2.585420145174756
brca	XPO7	ENSG00000130227	2.302013308021974e-05	-5.171524529721033
brca	EXTL3	ENSG00000012232	2.302013308021974e-05	-0.9197507140339467
brca	NEIL2	ENSG00000154328	2.5527644260865727e-05	-2.829741499555326
brca	INTS10	ENSG00000104613	3.279994945536054e-05	-3.6960386106937824
brca	VPS37A	ENSG00000155975	3.3554803334191856e-05	-2.860870281211838
brca	MTMR9	ENSG00000104643	4.334718792934149e-05	-0.9093224047347639
brca	FBXO16	ENSG00000214050	4.334718792934149e-05	-0.7456864260052983
brca	TNKS	ENSG00000173273	9.32468212702407e-05	-1.540903516932782
brca	FBXO25	ENSG00000147364	0.0001144692292176848	-1.7161729618414987
brca	MTUS1	ENSG00000129422	0.00012051273494929503	-3.8688332031450434
brca	ZNF395	ENSG00000186918	0.0001506937023970068	-3.6367393924078524
brca	CLN8	ENSG00000182372	0.0001506937023970068	-0.9201163533427552
brca	NUDT18	ENSG00000275074	0.00016619429069029653	-2.4294900759536318
brca	PPP3CC	ENSG00000120910	0.00017342252884532661	-1.4520812790051911
brca	POLR3D	ENSG00000168495	0.00021589434969558242	-1.7132381866790842
brca	ERICH1	ENSG00000104714	0.0005279057576502139	-0.6661707840991482
brca	SARAF	ENSG00000133872	0.0005279057576502139	-40.993276110088246
brca	FDFT1	ENSG00000079459	0.0006659437916343974	-14.080041335136759
brca	MSRA	ENSG00000175806	0.0011063882854202068	-0.5250236160689996
brca	PPP1R3B	ENSG00000173281	0.0011361266381841018	-3.904402266209342
brca	AGPAT5	ENSG00000155189	0.0013994231941704457	-3.515012673028532
brca	TRIM35	ENSG00000104228	0.0019226444521448672	-1.3535074676169403
