cancer_type	protein	Database_ID	adj_p	change
brca	AARD	ENSP00000367528	0.7566628595371417	0.11936887586371026
brca	ADCK5	ENSP00000310547	0.04588295112900317	0.16205130199444553
brca	ADHFE1	ENSP00000379865	0.18943831115886478	
brca	AGO2	ENSP00000220592	2.57597822773545e-07	0.2825397480023882
brca	ANKRD46	ENSP00000335287	0.13130274396999825	0.24754503185810237
brca	ARFGEF1	ENSP00000262215	0.0005817674411143473	0.34937640552672744
brca	ARHGAP39	ENSP00000276826	0.008247020383164615	0.19440310047097947
brca	ARMC1	ENSP00000276569	7.68054246115206e-06	0.26303283851005455
brca	ATAD2	ENSP00000287394	4.0073663755857505e-10	0.7652630661642855
brca	ATP6V0D2	ENSP00000285393	0.770481650272145	
brca	ATP6V1C1	ENSP00000379203	0.0013602147803923265	0.2041593516736231
brca	ATP6V1H	ENSP00000352522	0.680033538868852	0.029061764226997886
brca	BHLHE22	ENSP00000318799	0.7926830892101491	0.4791647207009325
brca	BOP1	ENSP00000455106	1.2572926337472475e-06	0.34420644076557005
brca	C8orf76	ENSP00000276704	0.13767878114315996	
brca	C8orf82	ENSP00000436621	0.00021006759201353756	0.3695220790336982
brca	CA13	ENSP00000318912	0.2456883818179037	0.1757571844682958
brca	CA3	ENSP00000285381	0.26260971362751356	0.2654370819008932
brca	CA8	ENSP00000314407	0.42717151525369196	-0.16840247172414058
brca	CALB1	ENSP00000265431	0.20295326059350946	0.9204654387172355
brca	CCN3	ENSP00000259526	0.7998600113747664	-0.06183945535578145
brca	CCN4	ENSP00000250160	0.24161915354469143	
brca	CCNE2	ENSP00000309181	0.06546718353716645	0.429769188564906
brca	CHCHD7	ENSP00000306425	0.0015628042579041933	0.34072374516361875
brca	CHD7	ENSP00000392028	0.0001291408522723024	0.44953583794723373
brca	CHMP4C	ENSP00000297265	0.050928704516579104	0.2595980671681562
brca	CHRAC1	ENSP00000220913	0.00013746270345271777	0.40167613236158706
brca	CNGB3	ENSP00000316605	0.007688910344824869	-0.4711834948883127
brca	COL22A1	ENSP00000303153	0.6699674721977483	
brca	COLEC10	ENSP00000332723	0.8578063173942121	0.05844381825308224
brca	COMMD5	ENSP00000304544	0.8063776068728478	-0.015435519096278938
brca	COPS5	ENSP00000350512	0.0039255475033738736	-0.12530452777184933
brca	COX6C	ENSP00000297564	0.5522369037608026	0.09011276535904494
brca	CPNE3	ENSP00000477590	0.018287245306020748	0.16563938151574734
brca	CPQ	ENSP00000220763	0.9537833419804038	-0.009196723254769251
brca	CPSF1	ENSP00000478145	0.0003910284148860534	0.16673057675726083
brca	CRH	ENSP00000276571	0.11154907548313417	1.281261634822176
brca	CRISPLD1	ENSP00000262207	0.10013602044524317	0.32768425898573683
brca	CSPP1	ENSP00000262210	0.7747084262976714	0.04053067014026046
brca	CTHRC1	ENSP00000330523	0.747304457615	-0.07323137380206574
brca	CYC1	ENSP00000317159	4.336641645062307e-06	0.3789741919974371
brca	CYHR1	ENSP00000433769	0.00015937401436193484	0.2868599172987458
brca	CYP7B1	ENSP00000310721	0.908044759783023	0.018026758509431792
brca	CYRIB	ENSP00000384880	0.010492075827364607	0.18026674701436585
brca	DCAF13	ENSP00000297579	7.291111449242267e-06	0.30334696030457653
brca	DECR1	ENSP00000220764	0.0015387665829384792	0.28715180187794
brca	DENND3	ENSP00000428714	0.00716025670251059	0.20736890554371473
brca	DEPTOR	ENSP00000286234	0.5522369037608026	-0.08238467095993071
brca	DERL1	ENSP00000259512	0.09453228399614265	0.25763129171752547
brca	DGAT1	ENSP00000482264	0.04026785438155769	0.34093563375795
brca	DPY19L4	ENSP00000389630	0.4289521576296069	0.254216021251927
brca	DSCC1	ENSP00000322180	4.336641645062307e-06	0.5103110821047824
brca	E2F5	ENSP00000398124	0.0012097057929766804	0.5466614450327355
brca	EBAG9	ENSP00000337675	0.08851969295139192	0.19318119938331813
brca	EFR3A	ENSP00000254624	0.7585552261673882	-0.0312118447477714
brca	EIF3E	ENSP00000220849	0.19916694051487452	0.06602115475694965
brca	EIF3H	ENSP00000276682	0.08942422407226752	0.05961088617565366
brca	ELOC	ENSP00000284811	0.10557173103555972	0.111120826378248
brca	EMC2	ENSP00000220853	0.12454450918198269	0.0945805259266679
brca	ENY2	ENSP00000429713	0.003088398330938068	0.2008472787392908
brca	EPPK1	ENSP00000484472	0.7624942616136032	-0.07189413538143266
brca	EXOSC4	ENSP00000315476	0.0035109783800395845	0.12495774130036598
brca	EXT1	ENSP00000367446	0.5595597172715104	0.06269344250169015
brca	FABP4	ENSP00000256104	0.2569435317264417	-0.3112037051713297
brca	FABP5	ENSP00000297258	0.10013602044524317	0.24839766496357024
brca	FABP9	ENSP00000368362	0.6184907536473104	-0.23119566679943604
brca	FAM110B	ENSP00000355204	0.7624942616136032	
brca	FAM135B	ENSP00000378710	0.554132145285232	-0.1003380637763763
brca	FAM83H	ENSP00000499217	0.002480169386405747	0.30310747495459955
brca	FAM91A1	ENSP00000335082	0.004195047266512659	0.16870175451913025
brca	FBXL6	ENSP00000330098	0.005465300318944053	0.26187605603117564
brca	FER1L6	ENSP00000428280	0.5576549595665248	0.7182514410714325
brca	FSBP	ENSP00000420405	0.3216632516213881	0.2759486732984232
brca	FZD6	ENSP00000351605	0.11694703546683974	0.2823661002271551
brca	GDAP1	ENSP00000220822	0.680033538868852	0.10595015590950596
brca	GEM	ENSP00000297596	0.13799871382766926	
brca	GGH	ENSP00000260118	0.0023983753133782716	0.517213565754626
brca	GLI4	ENSP00000345024	0.29839901822736126	0.49724263788349865
brca	GPAA1	ENSP00000347206	0.5522369037608026	-0.07626032145080311
brca	GPT	ENSP00000378408	0.8293194104725241	-0.05170150870688109
brca	GRHL2	ENSP00000495564	1.12054150289975e-06	0.3131198552838842
brca	GSDMC	ENSP00000276708	0.7056692093417523	0.17750465794871467
brca	GSDMD	ENSP00000433958	0.14316523779252915	0.12178391725876667
brca	HGH1	ENSP00000321320	1.1784553793426892e-09	0.42225214724660814
brca	HSF1	ENSP00000431512	3.0878489847579692e-12	0.5193613380521875
brca	IMPA1	ENSP00000256108	0.8451273747571176	0.02043274477736724
brca	INTS8	ENSP00000430338	0.08336086634525522	0.07391454357473515
brca	JPH1	ENSP00000344488	0.006261867907530447	0.638222337579192
brca	JRK	ENSP00000461610	0.016892929201099485	0.3900181301766092
brca	KHDRBS3	ENSP00000348108	0.9486867405332428	0.010905130882108899
brca	KLF10	ENSP00000285407	0.033232255891781415	0.23672836742904274
brca	LACTB2	ENSP00000276590	0.006261867907530447	0.2566132279537439
brca	LRATD2	ENSP00000302578	0.9536704204121974	-0.008505259434172907
brca	LRRC14	ENSP00000292524	0.0027314033460200562	0.20857085674130427
brca	LRRCC1	ENSP00000353538	0.3368486543391264	0.15705729162357462
brca	LY6D	ENSP00000301263	0.41888453829562106	
brca	LY6E	ENSP00000292494	0.07747605070220814	
brca	LY6H	ENSP00000342711	0.8422991190334844	
brca	LY96	ENSP00000284818	0.03576083768415689	
brca	LYNX1	ENSP00000477648	0.6409514212520627	-0.30709672586991354
brca	LYPLA1	ENSP00000344477	0.04196328708178218	-0.5807028655606002
brca	LYPLA1	ENSP00000320043	0.3475041225863344	0.0987750723774923
brca	MAF1	ENSP00000318604	0.3115570750294824	0.07484954860809254
brca	MAL2	ENSP00000479708	0.4884098790592518	0.13021498251897418
brca	MED30	ENSP00000297347	0.01622081512657185	0.17331985923797177
brca	MFSD3	ENSP00000301327	0.021360835685156135	0.3701273017700042
brca	MROH1	ENSP00000321737	0.002009954984753514	0.22547404868558835
brca	MRPL13	ENSP00000306548	0.036762827449684295	0.16895353395987345
brca	MRPL15	ENSP00000260102	0.0007069010869628859	0.25112102000878544
brca	MRPS28	ENSP00000276585	0.007326234803633566	0.2654401732432935
brca	MTBP	ENSP00000303398	0.0015632454807081694	
brca	MTERF3	ENSP00000287025	1.2454776267234182e-07	0.5721503820483324
brca	MTFR1	ENSP00000262146	1.12054150289975e-06	0.5182071875598483
brca	MTSS1	ENSP00000322804	0.4110636236476914	0.11417219367046832
brca	MYC	ENSP00000367207	0.004938777161593906	0.837221389602509
brca	NAPRT	ENSP00000401508	0.6257579468220277	0.07716501242318467
brca	NBN	ENSP00000265433	0.1125974442303371	0.10040451581102451
brca	NCALD	ENSP00000220931	0.9494582803046463	0.011219301018860595
brca	NCOA2	ENSP00000399968	1.6652609419204397e-05	0.2803975377404586
brca	NDRG1	ENSP00000319977	0.0043477900872994045	0.4069619791946162
brca	NDUFAF6	ENSP00000379430	0.00022362533699657426	0.3496799676063438
brca	NDUFB9	ENSP00000276689	0.8451273747571176	0.017994063494538567
brca	NIPAL2	ENSP00000407087	0.6487802679005175	0.1528079299457289
brca	NRBP2	ENSP00000414055	0.055472616468978886	0.15121554428596595
brca	NSMAF	ENSP00000038176	0.0020825817819680294	0.17438737802197715
brca	NSMCE2	ENSP00000287437	0.0006665478515910189	0.22919678239554875
brca	NUDCD1	ENSP00000239690	5.917209898815272e-08	0.4693176294340591
brca	OPLAH	ENSP00000480476	0.33319199500634467	0.12045756731416575
brca	OTUD6B	ENSP00000285420	1.7763395754934212e-07	0.46800335944687754
brca	PABPC1	ENSP00000313007	0.005618083761651792	0.14993977964524943
brca	PAG1	ENSP00000220597	0.20295326059350946	0.13125679273431012
brca	PARP10	ENSP00000325618	0.04419319415259715	
brca	PCMTD1	ENSP00000353739	0.7926830892101491	0.0349482593082475
brca	PDE7A	ENSP00000385632	0.7624942616136032	0.04863749167377876
brca	PDP1	ENSP00000297598	0.01011465329195822	0.19097644017492896
brca	PEX2	ENSP00000349543	0.8325942807842698	-0.05697130503609554
brca	PHF20L1	ENSP00000220847	2.3180026147708597e-06	0.3532803174943364
brca	PHF20L1	ENSP00000338269	0.041175301351525244	0.7283794508464496
brca	PI15	ENSP00000260113	0.3071077333146157	-0.21405171256192607
brca	PIP4P2	ENSP00000285419	0.29335876539993744	0.15495390097241138
brca	PKIA	ENSP00000336552	0.0430449096107107	
brca	PLEKHF2	ENSP00000322373	0.599228440382954	0.0561038265553454
brca	PMP2	ENSP00000256103	0.763298341932275	0.1637500613104762
brca	POLR2K	ENSP00000342889	0.20763485489267292	0.1371856329662296
brca	POP1	ENSP00000339529	1.3969370944544161e-05	0.32121223753842953
brca	PPP1R16A	ENSP00000292539	0.32841495921473335	0.12132703294291457
brca	PPP1R42	ENSP00000315035	0.9002221016265665	0.04732356392254365
brca	PREX2	ENSP00000288368	0.6789615745652088	0.19416165243946742
brca	PSCA	ENSP00000301258	0.8891094855984437	
brca	PTDSS1	ENSP00000430548	0.019437762612488085	0.3964184742874549
brca	PTK2	ENSP00000429082	4.316300024594755e-07	
brca	PTP4A3	ENSP00000332274	0.019573875730183442	0.29624273106516913
brca	PXDNL	ENSP00000348645	0.8318579718689421	0.18559289799680873
brca	PYCR3	ENSP00000480945	0.0006632309048081274	0.3324679370808423
brca	RAB2A	ENSP00000262646	0.04233821528149559	0.17475465622776387
brca	RAD21	ENSP00000297338	7.248530735615658e-06	0.21773278854032227
brca	RAD54B	ENSP00000336606	0.002237145542219748	0.4532250169599453
brca	RB1CC1	ENSP00000025008	0.0002041289178041794	0.2597396278009934
brca	RBIS	ENSP00000481745	0.04139705432126115	0.1725264533305559
brca	RBM12B	ENSP00000382239	2.0361637606253213e-05	0.24715835685180548
brca	RDH10	ENSP00000240285	6.85941170472768e-05	0.7502585223673431
brca	RECQL4	ENSP00000482313	3.5786515846179604e-07	0.45999015312512154
brca	RHPN1	ENSP00000289013	0.5266800738164523	-0.11296964916220123
brca	RIDA	ENSP00000254878	0.0003910284148860534	0.4600325841094944
brca	RIMS2	ENSP00000499454	0.9679748111996205	-0.011436348883019767
brca	RIPK2	ENSP00000220751	0.000976444616653789	0.2697498599841681
brca	RMDN1	ENSP00000385927	0.06845926314283084	0.1976822282035492
brca	RNF139	ENSP00000304051	0.16722408454666224	0.16955558721676534
brca	RNF19A	ENSP00000342667	0.6129392790736294	0.15110269119462477
brca	RPL30	ENSP00000287038	0.07771995904311663	0.08394522391634818
brca	RPL7	ENSP00000339795	0.5235407983590259	0.06075405304533317
brca	RPL8	ENSP00000262584	0.680033538868852	0.04547227377105078
brca	RPS20	ENSP00000009589	0.42717151525369196	0.06015563282512473
brca	RRM2B	ENSP00000251810	0.14143789814700297	0.16876353598479216
brca	RRS1	ENSP00000322396	0.006553483721514377	0.3021922062870545
brca	RUNX1T1	ENSP00000480500	0.8063776068728478	
brca	SAMD12	ENSP00000435927	0.43374405823586076	-0.08249136199048411
brca	SBSPON	ENSP00000297354	0.013797851875870723	-0.49543855641214873
brca	SDC2	ENSP00000307046	0.7624942616136032	-0.0839897739612655
brca	SDR16C5	ENSP00000307607	0.03990467086720225	-0.5252795938356376
brca	SHARPIN	ENSP00000381698	0.31589131162785133	0.07802585943502424
brca	SLA	ENSP00000337548	0.6789615745652088	0.14753290595328883
brca	SLC25A32	ENSP00000297578	0.02888722844048248	0.3911300002854216
brca	SLC30A8	ENSP00000407505	0.8293194104725241	0.16646219500400594
brca	SLC52A2	ENSP00000333638	0.12473972102987373	0.4979100717212719
brca	SLURP1	ENSP00000246515	0.11362276630791177	-0.6148729448536137
brca	SNAI2	ENSP00000020945	0.9114517164091994	0.035986820514990026
brca	SNTB1	ENSP00000378965	0.7907808260369614	0.029940511049994123
brca	SNX16	ENSP00000322652	0.20295326059350946	0.09248442738030717
brca	SPAG1	ENSP00000251809	0.19916694051487452	0.15557869058169185
brca	SQLE	ENSP00000265896	0.007023099044226442	0.35780693999221724
brca	ST3GAL1	ENSP00000414073	0.14437584781151372	0.18895247560790857
brca	STK3	ENSP00000390500	0.00015937401436193484	0.28880427591325086
brca	SULF1	ENSP00000260128	0.9114517164091994	-0.02506481317698095
brca	SYBU	ENSP00000276646	0.13251764607021696	-0.2948305348410162
brca	TAF2	ENSP00000367406	6.5686068206093865e-09	0.35342881900517725
brca	TATDN1	ENSP00000276692	0.002499365925470966	0.26552862837264823
brca	TBC1D31	ENSP00000287380	0.10537843100240857	0.2033379822481195
brca	TCEA1	ENSP00000428426	1.9724155778752666e-05	0.2900140338914743
brca	TERF1	ENSP00000276603	0.0017540595636130018	0.27257440345013595
brca	TG	ENSP00000220616	0.9385031231406741	0.028436958697934722
brca	TGS1	ENSP00000260129	5.939056870670018e-06	0.2411809899496969
brca	THEM6	ENSP00000338607	0.03968342906537033	0.2626049597530709
brca	TIGD5	ENSP00000421489	0.34053544386481416	
brca	TMEM65	ENSP00000297632	0.06398873654179811	0.3255777752931488
brca	TMEM68	ENSP00000395204	0.05527581606612525	0.19493431410648063
brca	TMEM70	ENSP00000312599	0.0011510373098874431	0.36241084364474496
brca	TNFRSF11B	ENSP00000297350	0.22120821840708021	0.32785915683067013
brca	TONSL	ENSP00000386239	1.625953076938948e-07	0.459591721465645
brca	TOP1MT	ENSP00000428369	0.8318579718689421	-0.07470858315260315
brca	TPD52	ENSP00000429915	0.1704629454037259	0.2065988559868333
brca	TPD52	ENSP00000429351	0.2387306938904283	0.46939483475533655
brca	TPD52	ENSP00000410222	0.547154461004302	0.5791040968600439
brca	TRAM1	ENSP00000262213	0.8124027443166568	0.04048612360620718
brca	TRAPPC9	ENSP00000405060	0.9123803440799809	-0.006620256030071783
brca	TRMT12	ENSP00000329858	0.10013602044524317	
brca	TRPA1	ENSP00000262209	0.41888453829562106	-0.5703977612683581
brca	TRPS1	ENSP00000220888	0.0013602147803923265	0.47737358078493186
brca	TSNARE1	ENSP00000303437	0.05527581606612525	0.23971095850417468
brca	TSPYL5	ENSP00000322802	0.0201746470905909	0.4854330427135718
brca	TTPA	ENSP00000260116	0.7985500345522059	
brca	UBR5	ENSP00000220959	1.7763395754934212e-07	0.21195195408579698
brca	UBXN2B	ENSP00000382507	0.3475041225863344	0.10415178858456728
brca	UQCRB	ENSP00000287022	0.3281410727581694	0.12461789931749831
brca	UTP23	ENSP00000308332	1.12054150289975e-06	0.4204820079930883
brca	VCPIP1	ENSP00000309031	1.7763395754934212e-07	0.3192174888710359
brca	VIRMA	ENSP00000297591	0.006261867907530447	0.12529248227195097
brca	VPS13B	ENSP00000351346	0.1699857970911148	0.07164533835404013
brca	VPS28	ENSP00000292510	0.7998600113747664	-0.014265623585992405
brca	WASHC5	ENSP00000318016	0.21693553762231996	-0.06269455360522243
brca	WWP1	ENSP00000265428	0.19255841278718108	0.16988828170389725
brca	YTHDF3	ENSP00000473496	1.2454776267234182e-07	0.2922343266620174
brca	YWHAZ	ENSP00000309503	3.781005106621417e-06	0.29468950154272106
brca	ZBTB10	ENSP00000387462	0.00030520128755264875	0.4152092765326069
brca	ZC2HC1A	ENSP00000263849	0.3355199297853628	0.10758459723286432
brca	ZC3H3	ENSP00000262577	0.5938757854592216	-0.10709457421154023
brca	ZFAND1	ENSP00000220669	0.19101634445948532	0.12487742782147024
brca	ZFAT	ENSP00000367069	0.1432935821510608	
brca	ZFHX4	ENSP00000430848	0.9163622907169933	0.08110253798111762
brca	ZHX1	ENSP00000297857	0.02260496532039455	0.15831793735933966
brca	ZHX2	ENSP00000314709	0.02106720090075383	0.18695717399247594
brca	ZNF250	ENSP00000292579	0.00021006759201353756	0.4076173465423043
brca	ZNF623	ENSP00000411139	1.7763395754934212e-07	0.6024696300258744
brca	ZNF696	ENSP00000328515	0.002237145542219748	0.37700864994143757
brca	ZNF7	ENSP00000393260	0.020408550785166582	0.3197979570498942
brca	ZNF704	ENSP00000331462	0.6965067766689261	0.08209461520171155
brca	ZNF706	ENSP00000311768	1.2572926337472475e-06	0.39712708471411606
coad	ADCK5	ENSP00000310547	0.03777373974856907	0.22773058817459138
coad	AGO2	ENSP00000220592	0.002542422313795184	0.1457428953074112
coad	ARFGEF1	ENSP00000262215	5.3325668012627975e-08	0.3801834200036343
coad	ARHGAP39	ENSP00000276826	0.848187606684659	-0.0742714495089119
coad	ARMC1	ENSP00000276569	0.013504128538734509	0.09669553385199263
coad	ATAD2	ENSP00000287394	0.2992747811209915	0.1169052884287557
coad	ATP6V1C1	ENSP00000379203	0.290396523271337	0.05028758239417788
coad	ATP6V1H	ENSP00000347359	0.6198344423300105	-0.034696422585075964
coad	BOP1	ENSP00000455106	0.0008923486723542031	0.18411928185806056
coad	C8orf82	ENSP00000436621	2.2183829744670786e-05	0.36339468736216907
coad	CA13	ENSP00000318912	0.1566699249451314	0.19916012090469692
coad	CA3	ENSP00000285381	0.8811768795451436	-0.04930042952126862
coad	CA8	ENSP00000314407	0.1542583515624605	-0.2921029801904843
coad	CHCHD7	ENSP00000306425	0.2992747811209915	0.19025617665746472
coad	CHD7	ENSP00000392028	0.6581399555729567	0.13507723814680775
coad	CHMP4C	ENSP00000297265	0.3838860583301714	0.09638451846203636
coad	CHRAC1	ENSP00000220913	0.056436589859647834	0.13234748087846726
coad	COL22A1	ENSP00000303153	0.5179212234251309	
coad	COMMD5	ENSP00000304544	0.8811768795451436	-0.009149853593422737
coad	COPS5	ENSP00000350512	0.28089039387281434	-0.0739850309376652
coad	COX6C	ENSP00000297564	0.11685724022297855	0.1631759033911957
coad	CPNE3	ENSP00000477590	0.01303737955653047	0.14527049439706477
coad	CPQ	ENSP00000220763	0.3306904953242897	-0.16961822339724242
coad	CPSF1	ENSP00000478145	0.01695610368540714	0.09768416656050556
coad	CTHRC1	ENSP00000330523	0.45212624149548747	-0.19167164915007573
