cancer_type	protein	Database_ID	adj_p	change
brca	AARD	ENSG00000205002	0.12792334373477018	12.637099639347845
brca	ABRA	ENSG00000174429	0.24170216992434698	-0.0020190449037413667
brca	AC087350.1	ENSG00000281527	0.008904465568044227	0.9144115349680978
brca	AC090154.1	ENSG00000278888	0.624607985660938	0.006162211796869229
brca	AC100821.1	ENSG00000276621	0.4602508530009925	
brca	AC105009.1	ENSG00000281855	0.6065261399384074	
brca	AC108925.1	ENSG00000279524	0.7436633688951898	0.002384462157564892
brca	ADCK5	ENSG00000173137	0.00011980756789464953	2.4815286105493084
brca	ADCY8	ENSG00000155897	0.8140789828372889	0.005143425054450486
brca	ADHFE1	ENSG00000147576	0.5342645411920908	0.22899116930044539
brca	AGO2	ENSG00000123908	4.188288435579904e-06	3.0814597195251503
brca	ANGPT1	ENSG00000154188	0.6391416829795186	0.3061597333499042
brca	ANKRD46	ENSG00000186106	0.00011557483906961103	2.6511609537795042
brca	ANXA13	ENSG00000104537	0.6418089523877728	-0.0076998813762921
brca	ARC	ENSG00000198576	0.7900455534474888	0.0795367760113786
brca	ARFGEF1	ENSG00000066777	4.815356106504741e-09	9.59981662336955
brca	ARHGAP39	ENSG00000147799	1.7875936580051647e-05	2.642457312001299
brca	ARMC1	ENSG00000104442	8.056931564499984e-08	9.307071326988234
brca	ASAP1	ENSG00000153317	0.5324878608522943	0.6170482963842954
brca	ASPH	ENSG00000198363	0.4602508530009925	2.0121269095623493
brca	ATAD2	ENSG00000156802	0.00011235495882299984	10.773983073890735
brca	ATP6V0D2	ENSG00000147614	0.6351516706879811	-0.07787817970309718
brca	ATP6V1C1	ENSG00000155097	1.0132338128546005e-07	11.305745110196238
brca	ATP6V1H	ENSG00000047249	2.6689671747725906e-13	6.289727896943228
brca	AZIN1	ENSG00000155096	2.337646544375348e-06	18.58915596922405
brca	BAALC	ENSG00000164929	0.7783368342560287	0.6439641091141566
brca	BHLHE22	ENSG00000180828	0.3582135190852975	-0.34925876409463613
brca	BOP1	ENSG00000261236	0.00016723537365512318	11.265148497971659
brca	C8orf34	ENSG00000165084	0.6418089523877728	-0.12499611821186606
brca	C8orf44	ENSG00000213865	9.580344639784667e-09	2.256142730678372
brca	C8orf44-SGK3	ENSG00000270024	0.04218315448938136	0.0077611546537040554
