cancer_type	protein	Database_ID	adj_p	change
brca	A1BG	ENSP00000263100	0.9839307155108027	-0.0473565175766234
brca	A2M	ENSP00000323929	0.9707030310805843	0.14515589486255803
brca	A2ML1	ENSP00000299698	0.9839307155108027	0.17795338601626598
brca	AAAS	ENSP00000209873	0.9641631964141403	0.12455195975915329
brca	AACS	ENSP00000324842	0.9839307155108027	0.07438131547932691
brca	AADAT	ENSP00000226840	0.9910100560173148	
brca	AAGAB	ENSP00000261880	0.993192045664501	0.006537127183229893
brca	AAK1	ENSP00000386456	0.9979760110176592	0.0009785620771247429
brca	AAMDC	ENSP00000377078	0.9733317166968968	-0.12257774155613144
brca	AAMP	ENSP00000416394	0.9928476805035407	-0.007554868186004551
brca	AAR2	ENSP00000313674	0.9654749250393074	0.07559315318994875
brca	AARD	ENSP00000367528	0.9737761894295354	-0.24677598144886126
brca	AARS1	ENSP00000261772	0.9839307155108027	-0.032262964372962236
brca	AARS2	ENSP00000244571	0.9772888584658339	-0.049370699334561764
brca	AARSD1	ENSP00000400870	0.9839307155108027	-0.060548849554255976
brca	AASDH	ENSP00000205214	0.9969836032362572	-0.006116931833113223
brca	AASDHPPT	ENSP00000278618	0.9672577223356583	0.08955731991616353
brca	AASS	ENSP00000377040	0.9645296541986388	-0.20488526852769667
brca	AATF	ENSP00000477848	0.9672577223356583	0.09879198081796879
brca	AATK	ENSP00000324196	0.9783413845821471	0.19921679346735574
brca	ABAT	ENSP00000268251	0.9928476805035407	-0.022175933108658993
brca	ABCA1	ENSP00000363868	0.9887703633473541	0.04316928491287525
brca	ABCA12	ENSP00000272895	0.9645296541986388	
brca	ABCA2	ENSP00000265662	0.9847401395661887	-0.05050653323995043
brca	ABCA3	ENSP00000301732	0.9905078758932196	0.041560545708046195
brca	ABCA4	ENSP00000359245	0.9707030310805843	-0.490384958869988
brca	ABCA6	ENSP00000284425	0.9707030310805843	0.25282097676080456
brca	ABCA8	ENSP00000402814	0.9707030310805843	-0.2169401680972287
brca	ABCB1	ENSP00000265724	0.9641631964141403	-0.4248112562657005
brca	ABCB10	ENSP00000355637	0.9645296541986388	-0.17766480257685377
brca	ABCB6	ENSP00000265316	0.9827986359210916	-0.07933717598676457
brca	ABCB8	ENSP00000297504	0.9858408295498557	0.031615109311012385
brca	ABCB9	ENSP00000280559	0.9645296541986388	0.6891032882107578
brca	ABCC1	ENSP00000382342	0.9772888584658339	0.06686431629452254
brca	ABCC10	ENSP00000244533	0.9908552353398518	0.02908231360032379
brca	ABCC11	ENSP00000349017	0.9772888584658339	-0.1458349538638558
brca	ABCC3	ENSP00000285238	0.9914027619381344	0.03228989843409985
brca	ABCC4	ENSP00000494609	0.9672577223356583	0.2001303967857329
brca	ABCC5	ENSP00000265586	0.9927498464381684	0.020841470519140315
brca	ABCD3	ENSP00000359233	0.9908552353398518	-0.039647461196902656
brca	ABCD4	ENSP00000349396	0.9645296541986388	-0.3856429159338247
brca	ABCE1	ENSP00000296577	0.9645296541986388	0.08617596586802578
brca	ABCF1	ENSP00000313603	0.9839307155108027	0.030392422436398787
brca	ABCF3	ENSP00000411471	0.9839307155108027	0.023096382806317234
brca	ABCG1	ENSP00000291524	0.9930578773001972	0.014980694640825354
brca	ABHD10	ENSP00000273359	0.9839307155108027	-0.034961637678856336
brca	ABHD11	ENSP00000222800	0.9839307155108027	0.06870143631861089
brca	ABHD12	ENSP00000341408	0.9772888584658339	-0.08186096089110229
brca	ABHD13	ENSP00000365063	0.9782110900146296	
brca	ABHD14B	ENSP00000354841	0.9927498464381684	0.012665582840704667
brca	ABHD15	ENSP00000302657	0.9712695384024835	0.23443570030663302
brca	ABHD16A	ENSP00000379282	0.9839307155108027	-0.036207013879176464
brca	ABHD17A	ENSP00000250974	0.9839307155108027	-0.034989304228145994
brca	ABHD17B	ENSP00000330222	0.9712695384024835	-0.08099083908977164
brca	ABHD17C	ENSP00000258884	0.9839307155108027	-0.06385572450312253
brca	ABHD18	ENSP00000381937	0.9839307155108027	-0.104215104104944
brca	ABHD2	ENSP00000268129	0.9908552353398518	-0.056506350128666366
brca	ABHD3	ENSP00000289119	0.9782110900146296	0.0811255444092674
brca	ABHD4	ENSP00000414558	0.9772888584658339	0.055865877787234744
brca	ABHD5	ENSP00000495778	0.9839307155108027	0.05377366153827311
brca	ABHD6	ENSP00000295962	0.9887703633473541	0.037053569000427125
brca	ABI3	ENSP00000225941	0.9839307155108027	-0.03901395168786098
brca	ABI3BP	ENSP00000420524	0.9772888584658339	-0.15423008633527543
brca	ABITRAM	ENSP00000363753	0.9935249699268759	
brca	ABL1	ENSP00000323315	0.972102678927266	-0.05906673263195174
brca	ABL1	ENSP00000361423	0.9908552353398518	-0.07740375033176877
brca	ABRACL	ENSP00000356632	0.9908552353398518	0.03816502241635335
brca	ABRAXAS1	ENSP00000369857	0.9712695384024835	0.060726066145414086
brca	ABRAXAS2	ENSP00000298492	0.9645296541986388	-0.08565229815876364
brca	ABT1	ENSP00000274849	0.9707030310805843	0.10360838489177064
