Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	colon_diff	hnscc_diff	lscc_diff	luad_diff	ovarian_diff
AAR2	NP_001258803.1	NP_001258803.1	NP_001258803.1	NP_001258803	0.09464536572688949	0.026602319751802616	0.8628580006421638	0.9871543467554528	0.3711560738369256	0.913140259105821	0.25809908602150533	0.19594087624209583	-0.026980247139746893	-0.008820833333333333	0.2452261065943993	-0.06142732301851854
ABL1	NP_009297.2|NP_005148.2	NP_009297.2|NP_005148.2		NP_005148	0.19103375181237958	0.9006379600854745	0.33816803463474093	0.613746009531092		0.913140259105821	-0.23800177419354832	-0.02402748846407382	0.10252391792413817	-0.13199027777777778		0.059846576740740745
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001003407	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.8166185166788477	0.5150995594018576	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	-0.1449208333333336	-0.6497049382716049	-0.09372114781481478
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001309811	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.8166185166788477	0.5150995594018576	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	-0.1449208333333336	-0.6497049382716049	-0.09197222953703701
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001003407	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.8166185166788477	0.7457373056344043	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	-0.1449208333333336	-0.22531418247515833	-0.09372114781481478
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.8166185166788477	0.7457373056344043	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	-0.1449208333333336	-0.22531418247515833	-0.09197222953703701
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001003407	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.816670399842855	0.5150995594018576	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	0.19161111111111118	-0.6497049382716049	-0.09372114781481478
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001309811	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.816670399842855	0.5150995594018576	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	0.19161111111111118	-0.6497049382716049	-0.09197222953703701
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001003407	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.816670399842855	0.7457373056344043	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	0.19161111111111118	-0.22531418247515833	-0.09372114781481478
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811	0.3625420314863549	0.6017913219114625	0.9561876545998492	0.816670399842855	0.7457373056344043	0.913140259105821	-0.33278220430107525	-0.07540411020776877	0.01744996365698981	0.19161111111111118	-0.22531418247515833	-0.09197222953703701
