	event	proportion
01OV007	False	0.0
01OV017	False	0.6945453759191642
01OV018	False	0.0
01OV023	False	0.7627605844516266
01OV026	True	1.0
01OV030	False	0.3538458286122216
01OV039	False	0.5093432306221181
01OV041	True	1.0
01OV047	False	0.4360054472869834
02OV005	True	1.0
02OV006	True	1.0
02OV008	True	0.9843959115668703
02OV015	False	0.0
02OV022	False	0.4962993106055006
02OV023	False	0.0
02OV029	False	0.3416500302315269
02OV032	False	0.630125729479118
02OV036	False	0.21021056092367962
02OV041	False	0.3333423081654595
02OV044	True	0.9252113581573288
02OV046	True	0.8355477583927907
04OV001	False	0.7241117093911714
04OV004	False	0.16894288264193902
04OV005	True	1.0
04OV008	False	0.0
04OV011	False	0.6272081056643941
04OV012	False	0.0
04OV013	True	0.9500391868485335
04OV017	True	0.8235034877724052
04OV018	True	1.0
04OV021	False	0.00795147172843526
04OV023	False	0.5911221878749352
04OV024	False	0.0
04OV027	False	0.6263613268102601
04OV028	False	0.23075966709065288
04OV031	True	0.9029951711845363
04OV033	False	0.7278012261525828
04OV036	False	0.5970059822305899
04OV037	False	0.41282242299602645
04OV039	True	0.8947459117717307
04OV040	False	0.46351188463452386
04OV044	False	0.6264446137114617
04OV045	True	1.0
04OV048	False	0.0
04OV049	False	0.5503511322731991
04OV050	False	0.0
04OV051	False	0.6737592515513348
04OV053	False	0.4406239624643599
04OV054	False	0.6211087776165024
04OV055	True	0.8329202098747277
04OV057	True	1.0
04OV058	True	0.9950490602541652
04OV063	False	0.5728809104391058
11OV002	True	0.8410110898970716
13OV003	False	0.0
14OV011	True	1.0
15OV001	False	0.0
17OV001	False	0.15256993112872205
17OV002	False	0.0
17OV010	False	0.0
17OV011	False	0.06496650293106884
17OV013	False	0.0
17OV014	False	0.4203323605280961
17OV015	False	0.0
17OV017	False	0.42049614547601494
17OV018	False	0.658301250890755
17OV025	False	0.580129453116309
17OV027	False	0.44140071008366805
17OV028	False	0.3565548736557678
17OV029	True	0.9350334970689311
17OV030	True	1.0
17OV033	True	1.0
17OV036	True	1.0
17OV039	True	0.8137497963017242
17OV040	False	0.0
18OV001	False	0.0
20OV005	True	1.0
26OV002	True	1.0
26OV008	False	0.07394427310969635
26OV009	False	0.0
26OV011	False	0.14967744143465836
26OV013	False	0.0
