	event	proportion
01OV007	True	0.95463429416775
01OV017	True	1.0
01OV018	True	0.9939490204868427
01OV023	False	0.343167041735778
01OV026	False	0.0
01OV030	False	0.0
01OV039	True	1.0
01OV041	True	1.0
01OV047	False	0.0
02OV005	True	0.9550630026449096
02OV006	True	1.0
02OV008	False	0.6912297664410275
02OV015	False	0.0
02OV022	False	0.45378638095665036
02OV023	True	0.9234928587438921
02OV029	True	0.9939490204868427
02OV032	True	0.973602761465011
02OV036	True	0.9939490204868427
02OV041	False	0.0
02OV044	True	1.0
02OV046	True	0.9939490204868427
04OV001	False	0.0
04OV004	False	0.0
04OV005	False	0.5937827587752723
04OV008	True	0.9234928587438921
04OV011	False	0.0
04OV012	False	0.0
04OV013	False	0.23728372259828753
04OV017	False	0.0
04OV018	False	0.0
04OV021	False	0.0
04OV023	False	0.2826740305733626
04OV024	False	0.3799614470793921
04OV027	True	1.0
04OV028	True	0.8884847984937464
04OV031	False	0.5045735957322813
04OV033	False	0.773999982068409
04OV036	False	0.24840389115524275
04OV037	True	0.9375401802124893
04OV039	True	1.0
04OV040	True	1.0
04OV044	True	1.0
04OV045	True	0.9027125834939705
04OV048	True	1.0
04OV049	True	0.8460414399067557
04OV050	False	0.0
04OV051	False	0.3799614470793921
04OV053	False	0.0
04OV054	False	0.7515073116062223
04OV055	True	1.0
04OV057	False	0.0
04OV058	True	1.0
04OV063	False	0.6200385529206078
11OV002	False	0.7173259694266374
13OV003	False	0.0
14OV011	False	0.0
15OV001	False	0.0
17OV001	False	0.7369423409692025
17OV002	False	0.0
17OV010	False	0.0
17OV011	False	0.0
17OV013	False	0.0
17OV014	False	0.3082646344196889
17OV015	False	0.0
17OV017	True	1.0
17OV018	True	1.0
17OV025	True	0.8644004482897745
17OV027	False	0.25421681086654413
17OV028	False	0.45180680503877707
17OV029	True	1.0
17OV030	True	1.0
17OV033	True	1.0
17OV036	False	0.0
17OV039	False	0.0
17OV040	False	0.0
18OV001	False	0.0
20OV005	False	0.0
26OV002	False	0.0
26OV008	False	0.7613511095171919
26OV009	False	0.2475464742009235
26OV011	False	0.4521978571748778
26OV013	True	0.8097356345541759
