	event	proportion
01CO001	True	1.0
01CO005	True	1.0
01CO006	False	0.0
01CO008	False	0.0
01CO013	True	0.9811158535338587
01CO014	False	0.0
01CO015	False	0.0
01CO019	False	0.0
01CO022	False	0.0
05CO002	True	0.8126944133230549
05CO003	False	0.0
05CO005	True	0.8260956202503204
05CO006	False	0.0
05CO007	False	0.0
05CO011	True	1.0
05CO014	False	0.0
05CO015	False	0.0
05CO020	False	0.0
05CO026	False	0.2775095205798671
05CO028	False	0.0
05CO029	False	0.0
05CO032	False	0.0
05CO033	False	0.14195229286528238
05CO034	False	0.5670726200323428
05CO035	False	0.0
05CO037	False	0.0
05CO039	False	0.17732268158139297
05CO041	False	0.0
05CO044	False	0.0
05CO045	False	0.0
05CO047	True	1.0
05CO048	False	0.0
05CO049	False	0.0
05CO050	False	0.0
05CO053	False	0.0
05CO054	False	0.0
05CO055	True	1.0
06CO001	True	1.0
06CO002	False	0.0
09CO005	False	0.0
09CO006	False	0.0
09CO008	True	1.0
09CO011	False	0.0
09CO013	False	0.0
09CO014	False	0.0
09CO015	True	1.0
09CO018	False	0.14195229286528238
09CO019	False	0.0
09CO022	False	0.0
11CO005	False	0.0
11CO007	False	0.7819525584523577
11CO008	True	1.0
11CO010	False	0.0
11CO018	False	0.0
11CO019	False	0.0
11CO020	True	1.0
11CO021	True	1.0
11CO022	False	0.0
11CO027	False	0.0
11CO030	False	0.7224904794201329
11CO031	False	0.0
11CO032	True	1.0
11CO033	False	0.0
11CO036	True	0.8242789895649179
11CO037	True	1.0
11CO039	True	1.0
11CO042	True	0.9381130053388284
11CO043	True	0.9256153980746596
11CO044	True	0.9864679612577872
11CO045	True	0.9010532715612001
11CO047	False	0.0
11CO048	True	1.0
11CO051	False	0.0
11CO052	False	0.0
11CO053	True	0.9859145290994026
11CO054	False	0.0
11CO057	False	0.0
11CO058	False	0.0
11CO059	False	0.0
11CO060	True	1.0
11CO061	False	0.0
11CO062	False	0.0
11CO070	False	0.0
11CO072	True	0.8193007409200344
11CO077	False	0.0
11CO079	False	0.39790157539160703
14CO002	False	0.0
14CO003	False	0.0
14CO005	True	1.0
15CO001	False	0.0
15CO002	True	1.0
16CO002	False	0.0
16CO003	True	1.0
16CO006	False	0.0
16CO011	False	0.0
16CO012	False	0.0
20CO001	False	0.0
20CO003	False	0.0
20CO004	True	1.0
20CO007	False	0.0
21CO006	True	1.0
21CO007	True	0.9859145290994026
22CO004	True	1.0
22CO006	False	0.0
24CO005	False	0.0
27CO004	True	1.0
