	event	proportion
01BR001	True	1.0
01BR008	False	0.0
01BR009	False	0.2214277673364133
01BR010	False	0.0
01BR015	True	1.0
01BR017	False	0.0
01BR018	True	1.0
01BR020	True	1.0
01BR023	True	0.9881748503190435
01BR025	False	0.0
01BR026	True	1.0
01BR027	True	1.0
01BR030	True	0.9881748503190435
01BR031	False	0.19083537294060549
01BR032	False	0.011825149680956467
01BR033	True	1.0
01BR040	False	0.0
01BR042	False	0.0
01BR043	True	1.0
03BR002	False	0.0
03BR004	True	1.0
03BR005	False	0.0
03BR006	False	0.0
03BR010	False	0.0
03BR011	False	0.09494570034882689
03BR013	True	0.9589460790709082
05BR001	False	0.0
05BR003	True	1.0
05BR004	False	0.0
05BR005	False	0.0
05BR009	False	0.0
05BR016	False	0.0
05BR026	False	0.0
05BR029	True	1.0
05BR038	False	0.0
05BR042	False	0.6434034888653472
05BR043	False	0.2123379155226104
05BR044	False	0.0
05BR045	False	0.0
06BR003	False	0.0
06BR005	False	0.011825149680956467
06BR006	False	0.0
06BR014	True	1.0
09BR001	False	0.0041968818051624
09BR004	True	1.0
09BR005	False	0.0
09BR007	True	1.0
11BR003	False	0.0
11BR004	False	0.0
11BR006	True	0.9881748503190435
11BR009	False	0.6628653307518603
11BR010	False	0.011825149680956467
11BR011	True	0.8168740070659998
11BR012	True	0.9293693009968294
11BR013	False	0.0041968818051624
11BR014	False	0.0
11BR015	True	1.0
11BR016	True	1.0
11BR017	True	1.0
11BR018	True	1.0
11BR019	False	0.0
11BR020	True	0.9417690943398196
11BR022	False	0.0
11BR023	False	0.0
11BR024	False	0.0
11BR025	False	0.0
11BR027	True	0.9330256837685531
11BR028	True	1.0
11BR030	False	0.0
11BR031	True	1.0
11BR032	False	0.0
11BR036	False	0.0
11BR038	False	0.022437568634058297
11BR040	False	0.0
11BR042	False	0.0
11BR043	True	1.0
11BR044	True	0.974804097057225
11BR047	True	0.934339282798786
11BR049	True	0.934339282798786
11BR050	False	0.0
11BR051	False	0.0
11BR053	False	0.0
11BR054	False	0.0
11BR055	False	0.0
11BR056	True	1.0
11BR058	True	1.0
11BR059	False	0.022437568634058297
11BR060	True	0.8668432545347869
11BR072	False	0.0
11BR073	False	0.0
11BR074	False	0.0
11BR075	False	0.7853621679006197
11BR080	False	0.0041968818051624
13BR009	False	0.0
14BR005	True	0.934339282798786
14BR008	False	0.0
14BR014	True	0.9747359569032163
15BR003	False	0.0
16BR012	True	1.0
18BR002	False	0.0
18BR003	False	0.0
18BR004	False	0.0
18BR006	True	1.0
18BR007	False	0.0
18BR009	False	0.0
18BR010	True	1.0
18BR016	False	0.0
18BR017	False	0.011825149680956467
18BR019	False	0.0
20BR001	False	0.0
20BR002	True	1.0
20BR005	False	0.011825149680956467
20BR006	False	0.0
20BR007	True	1.0
20BR008	True	1.0
21BR001	True	0.8394903504148423
21BR002	False	0.7475052428406244
21BR010	False	0.0
22BR005	False	0.0
22BR006	False	0.0
CPT000814	True	1.0
CPT001846	False	0.6459506930688641
