cancer_type	protein	Database_ID	adj_p	change
brca	ADAM28	ENSP00000265769.4	0.7343708253161325	
brca	ADAMDEC1	ENSP00000256412.4	0.7343708253161325	-0.11585069191234854
brca	AGPAT5	ENSP00000285518.6	0.0070339487113644395	-0.33223765809282435
brca	ANGPT2	ENSP00000314897.5	0.7137839384686636	-0.07079701818314152
brca	ARHGEF10	ENSP00000340297.3	0.013309704022745636	-0.2273563766094665
brca	ASAH1	ENSP00000262097.6	0.18237343203735432	-0.20286041053609882
brca	ATP6V1B2	ENSP00000276390.2	0.03897154439019916	-0.12136842411599204
brca	BIN3	ENSP00000276416.6	0.05833282596417383	-0.20425352273804387
brca	BMP1	ENSP00000305714.5	0.7137839384686636	-0.06793612577771066
brca	BNIP3L	ENSP00000370003.2	0.026628478013115055	-0.29874035024887985
brca	CCAR2	ENSP00000310670.4	6.776040328400529e-07	-0.2845438580737149
brca	CCDC25	ENSP00000348933.4	3.762254487120285e-06	-0.3362987291690133
brca	CDCA2	ENSP00000328228.3	0.4059729066007235	-0.14379107700254873
brca	CHMP7	ENSP00000324491.7	3.686435251495135e-07	-0.30793701550114994
brca	CLDN23	ENSP00000428780.1	0.6604635285637737	
brca	CLN8	ENSP00000328182.4	0.09162545354585931	
brca	CLU	ENSP00000315130.10	0.1201878724376934	-0.24899118948167986
brca	CNOT7	ENSP00000355279.4	0.04325613488637243	-0.12229594116838448
brca	CTSB	ENSP00000342070.3	0.7343708253161325	-0.051453026124623796
brca	DCTN6	ENSP00000221114.3	0.9917193034173126	0.0005922003807745657
brca	DEFA3	ENSP00000328359.2	0.15644813627400625	0.6705463267395929
brca	DEFA4	ENSP00000297435.2	0.9822503941642143	0.008195903699535323
brca	DEFA5	ENSP00000329890.2	0.3147934741799154	0.42029809089514253
brca	DEFB1	ENSP00000297439.3	0.18092845869497723	-0.5082681652880099
brca	DLC1	ENSP00000276297.4	0.32584108493610664	-0.13653882650524118
brca	DOCK5	ENSP00000276440.7	0.010713181729218788	-0.21192888003787091
brca	DOK2	ENSP00000276420.4	0.9461185757430449	0.015171904181523713
brca	DPYSL2	ENSP00000427985.2	0.5926901482054693	-0.06377755751725617
brca	DUSP4	ENSP00000240100.2	0.047540684163248165	-0.41887633949529013
brca	ELP3	ENSP00000256398.8	0.02767705579771679	-0.12392624734910967
brca	ENTPD4	ENSP00000351520.4	0.9822503941642143	
brca	EPHX2	ENSP00000430269.1	0.003927461576478382	-0.4761250830692383
brca	ERI1	ENSP00000250263.7	0.002219086781179601	-0.31194219482723107
brca	ERICH1	ENSP00000262109.7	0.023237538670189763	-0.25642133242798393
brca	ESCO2	ENSP00000306999.8	0.3147934741799154	-0.24678381887443318
brca	FAM160B2	ENSP00000289921.6	4.290682897905993e-05	-0.3361829469722867
brca	FAM167A	ENSP00000284486.4	0.8682920809461938	0.11971995350005989
brca	FDFT1	ENSP00000220584.4	0.017360865522554943	-0.412154580623909
brca	FZD3	ENSP00000240093.3	0.9822503941642143	-0.04173025550877896
brca	GSR	ENSP00000221130.5	0.4059729066007235	-0.11403250864417927
brca	GTF2E2	ENSP00000348168.4	0.05421918507171272	-0.1356109188882088
brca	HMBOX1	ENSP00000287701.10	0.002585678198332665	-0.45355294962528214
brca	HR	ENSP00000326765.8	0.38503880246289585	
brca	INTS10	ENSP00000381064.3	0.9044637634874416	0.008721276633470568
brca	INTS9	ENSP00000398208.2	0.5536524579528508	-0.028159157512754093
brca	KBTBD11	ENSP00000321544.3	0.15682211755991662	-0.15063563288442722
brca	KCTD9	ENSP00000221200.4	0.05421918507171272	-0.17498040414650673
brca	KIF13B	ENSP00000427900.1	0.026628478013115055	-0.28946998146761393
brca	LOXL2	ENSP00000373783.3	0.8682920809461938	0.04844534615545233
brca	LPL	ENSP00000497642.1	0.7210309483862776	
brca	LZTS1	ENSP00000265801.6	0.9822503941642143	-0.0040879036468798695
brca	MAK16	ENSP00000353246.5	0.2520902193366888	-0.11467801877948913
brca	MFHAS1	ENSP00000276282.6	0.7210309483862776	-0.08762429499024564
brca	MSR1	ENSP00000405453.2	0.8146227415388485	-0.03814136413556404
brca	MSRA	ENSP00000313921.4	0.03286400153074898	-0.1878174645003935
brca	MTMR9	ENSP00000221086.3	0.00039133926712519234	-0.22032717492517062
brca	MTUS1	ENSP00000262102.6	0.000795324257227713	-0.45472705023811644
brca	MYOM2	ENSP00000262113.4	0.18179471831981114	-0.739403487510941
brca	NAT1	ENSP00000443194.1	0.23603613512479574	-0.34374668324438984
brca	NEFL	ENSP00000482169.2	0.7343708253161325	-0.11574580330855933
brca	NEFM	ENSP00000221166.5	0.6952201716483726	-0.24081820689684486
brca	NEIL2	ENSP00000284503.6	1.3568393615769927e-06	-0.4859994038782587
brca	NRG1	ENSP00000384620.2	0.25272506474184586	
brca	NUDT18	ENSP00000480722.1	0.017016728552626998	-0.16628331162153576
brca	PBK	ENSP00000301905.4	0.2773710409522772	-0.19056432150949568
brca	PDGFRL	ENSP00000251630.4	0.8850604979254373	-0.04169743557183944
brca	PDLIM2	ENSP00000312634.7	0.7315195866658345	-0.04185259769052643
brca	PEBP4	ENSP00000256404.6	0.9044637634874416	-0.03138805886457985
brca	PINX1	ENSP00000318966.3	0.0070339487113644395	-0.337297446371902
brca	PNMA2	ENSP00000429344.1	0.8329208472708841	-0.13441055349441272
brca	POLR3D	ENSP00000303088.4	0.38503880246289585	0.06681566614336548
brca	PPP1R3B	ENSP00000308318.3	0.40541791321519727	-0.1320252768249218
brca	PPP2CB	ENSP00000221138.4	0.4059729066007235	-0.1280938829039439
brca	PPP2R2A	ENSP00000370113.3	3.8072777153466235e-08	-0.4991428842411
brca	PPP3CC	ENSP00000289963.8	0.18092845869497723	-0.1106853380746636
brca	PRAG1	ENSP00000479068.1	0.000795324257227713	-0.3225781177216213
brca	PSD3	ENSP00000324127.8	0.02270314242812324	-0.25155039352080083
brca	R3HCC1	ENSP00000265806.7	0.013309704022745636	-0.19759261409959858
brca	REEP4	ENSP00000303482.3	0.026628478013115055	-0.22835009129145076
brca	SARAF	ENSP00000256255.6	0.05421918507171272	-0.318087790492497
brca	SCARA3	ENSP00000301904.3	0.9917193034173126	-0.00450416177264621
brca	SH2D4A	ENSP00000265807.3	0.010096427016026633	-0.3353751698471725
brca	SLC25A37	ENSP00000429200.1	0.15682211755991662	-0.26778905580488954
brca	SLC39A14	ENSP00000240095.6	0.08562484142161017	-0.27500319798811274
brca	SLC7A2	ENSP00000004531.10	0.010295050470650042	
brca	SORBS3	ENSP00000240123.7	0.10073526409203937	-0.14448859205945697
brca	STC1	ENSP00000290271.2	0.39699792299436365	-0.18252639791598246
brca	TDRP	ENSP00000315111.6	0.15559887995791274	-0.19306397379923568
brca	TNFRSF10A	ENSP00000221132.3	0.5831868113304267	-0.13900224202661193
brca	TNFRSF10B	ENSP00000276431.4	0.9447017980835221	0.054121278619312374
