cancer_type	protein	Database_ID	adj_p	change
brca	A1BG	ENSP00000263100.2	0.9742391016848847	-0.06596517582311784
brca	A2M	ENSP00000323929.8	0.9458083810661407	0.11493404005908392
brca	A2ML1	ENSP00000299698.7	0.9745594562689873	0.1517380331795941
brca	AAAS	ENSP00000209873.4	0.8152639177455594	0.13541363638388373
brca	AACS	ENSP00000324842.6	0.9742391016848847	0.07896419791857962
brca	AADAT	ENSP00000226840.4	0.993179379392528	
brca	AAGAB	ENSP00000261880.5	0.9950421503016095	0.020827987921201434
brca	AAK1	ENSP00000386456.3	0.9866915660477087	-0.01917741742350074
brca	AAMDC	ENSP00000377078.2	0.9458083810661407	-0.1262025256288605
brca	AAMP	ENSP00000416394.1	0.9962728964838573	-0.0076673132830868546
brca	AAR2	ENSP00000313674.4	0.8985078395901873	0.09228239798265328
brca	AARD	ENSP00000367528.3	0.9718229634740494	-0.17927647469748953
brca	AARS2	ENSP00000244571.4	0.9583299807348705	-0.0522844561683006
brca	AARSD1	ENSP00000400870.1	0.941673822776435	-0.11877515559857989
brca	AASDH	ENSP00000205214.6	0.9970928675810015	-0.006116931833113223
brca	AASDHPPT	ENSP00000278618.4	0.9098648216710113	0.10981595824642508
brca	AASS	ENSP00000377040.1	0.8723032906572288	-0.23251698774867874
brca	AATF	ENSP00000477848.1	0.941673822776435	0.08721554918631699
brca	AATK	ENSP00000324196.4	0.9718229634740494	0.19921679346735574
brca	ABAT	ENSP00000268251.8	0.9962728964838573	-0.03566955820321491
brca	ABCA1	ENSP00000363868.3	0.9959248220347123	-0.029499118835602217
brca	ABCA12	ENSP00000272895.7	0.9173598281544134	
brca	ABCA2	ENSP00000265662.5	0.9792756538627485	-0.05794758989074344
brca	ABCA3	ENSP00000301732.5	0.9786513909737757	0.06700517908621147
brca	ABCA4	ENSP00000359245.3	0.941673822776435	-0.490384958869988
brca	ABCA6	ENSP00000284425.1	0.9415415911009678	0.25282097676080456
brca	ABCA8	ENSP00000402814.3	0.941673822776435	-0.2169401680972287
brca	ABCB1	ENSP00000265724.3	0.8152639177455594	-0.4248112562657005
brca	ABCB10	ENSP00000355637.3	0.8723032906572288	-0.19363479903042882
brca	ABCB6	ENSP00000265316.3	0.9707128631828463	-0.08554321416933652
brca	ABCB7	ENSP00000253577.3	0.941673822776435	-0.10173035772302849
brca	ABCB8	ENSP00000297504.6	0.9745594562689873	0.045044708371664396
brca	ABCB9	ENSP00000280559.7	0.9169574057875801	0.689103288210758
brca	ABCC1	ENSP00000382342.3	0.9718229634740494	0.055297738202522304
